Final_Approximation,H_L1,H_L2,H_L3
1.417012499999999875e+01,1.689999999999995950e-01,-1.684999999999980957e-01,-3.274999999999828049e-02
1.405100000000000016e+01,-3.000000000000113687e-03,-4.425000000000007816e-01,2.104999999999996874e-01
1.397537499999999966e+01,1.760000000000001563e-01,-3.424999999999993605e-01,9.924999999999961631e-02
1.326362499999999933e+01,1.129999999999995453e-01,-3.445000000000000284e-01,-7.002500000000004832e-01
1.226174999999999926e+01,-2.229999999999998650e-01,-5.730000000000003979e-01,-3.585000000000011511e-01
1.155862499999999926e+01,-1.579999999999994742e-01,-5.980000000000007532e-01,-2.507500000000018048e-01
1.136012500000000003e+01,1.889999999999991687e-01,-4.464999999999998970e-01,4.274999999999984368e-02
1.042312499999999886e+01,5.999999999999339195e-03,-5.999999999999996447e-01,-4.582499999999996021e-01
9.497250000000001080e+00,5.899999999999927525e-02,-2.154999999999995808e-01,-1.220000000000016627e-01
1.100450000000000017e+01,2.210000000000000853e-01,-1.485000000000002984e-01,5.829999999999984084e-01
1.094212500000000077e+01,-1.019999999999994245e-01,-3.664999999999998259e-01,-1.377750000000000696e+00
8.964500000000001023e+00,-7.100000000000061817e-02,-1.879999999999999449e-01,-5.705000000000008953e-01
9.754875000000000185e+00,-1.459999999999999076e-01,-8.850000000000002309e-02,-1.425000000000054001e-02
1.018262499999999982e+01,2.539999999999995595e-01,4.210000000000000409e-01,-7.075000000000031264e-02
9.966374999999999318e+00,5.799999999999982947e-02,2.230000000000000870e-01,9.274999999999877787e-02
1.010699999999999932e+01,5.999999999999960920e-02,1.699999999999990408e-02,2.529999999999983373e-01
1.179937500000000128e+01,4.300000000000014921e-02,-1.949999999999985079e-02,1.156750000000000611e+00
1.208974999999999866e+01,2.959999999999993747e-01,4.900000000000015454e-02,-3.379999999999991900e-01
1.137587500000000063e+01,1.939999999999999503e-01,-1.585000000000003073e-01,-8.007499999999989626e-01
9.510374999999999801e+00,1.650000000000000355e-01,-9.000000000000007994e-02,-4.887499999999977973e-01
1.070450000000000124e+01,-7.300000000000039790e-02,-1.599999999999999201e-01,2.134999999999998010e-01
1.148249999999999815e+01,3.000000000000024869e-02,8.150000000000001688e-02,8.970000000000002416e-01
1.025225000000000009e+01,3.699999999999992184e-02,-6.750000000000000444e-02,-2.289999999999992042e-01
1.288062500000000199e+01,1.520000000000001350e-01,9.050000000000002487e-02,1.878249999999999531e+00
1.557499999999999929e+01,1.019999999999994245e-01,-4.139999999999999236e-01,8.374999999999985789e-01
1.785812500000000114e+01,1.290000000000004476e-01,6.915000000000000036e-01,8.072499999999998010e-01
1.907475000000000165e+01,2.599999999999980105e-02,4.035000000000001918e-01,-1.834999999999986642e-01
1.842950000000000088e+01,2.299999999999968736e-02,-2.360000000000002096e-01,1.050000000000004263e+00
1.855812500000000043e+01,6.200000000000116529e-02,-3.540000000000000924e-01,7.297500000000027853e-01
1.876849999999999952e+01,2.229999999999989768e-01,4.525000000000001243e-01,-3.339999999999960778e-01
1.739374999999999716e+01,-2.000000000000667910e-03,6.469999999999997975e-01,-1.187000000000001165e+00
1.627550000000000097e+01,5.900000000000105160e-02,-1.800000000000001599e-01,-8.865000000000016200e-01
1.594424999999999848e+01,-2.390000000000007674e-01,8.274999999999996803e-01,7.330000000000005400e-01
1.662075000000000102e+01,-1.999999999998891553e-03,-7.214999999999998082e-01,8.900000000000005684e-01
1.578187500000000121e+01,-1.600000000000001421e-02,-4.865000000000003766e-01,-1.359750000000001791e+00
1.744837499999999864e+01,6.600000000000072475e-02,2.299999999999999822e-01,4.612500000000032685e-01
1.672124999999999773e+01,1.100000000000100897e-02,9.935000000000000497e-01,-8.445000000000000284e-01
1.718750000000000000e+01,-9.099999999999930367e-02,7.155000000000004690e-01,7.240000000000037517e-01
1.734550000000000125e+01,3.599999999999958789e-02,1.950000000000002842e-01,-3.900000000000147793e-02
1.689787499999999909e+01,-3.999999999999559464e-03,-2.464999999999992752e-01,-8.567500000000052296e-01
1.456837499999999963e+01,8.099999999999951683e-02,4.294999999999999929e-01,-8.287499999999994316e-01
1.316799999999999926e+01,-1.149999999999984368e-01,1.500000000000003553e-01,-7.235000000000013642e-01
1.236749999999999972e+01,-7.999999999999118927e-03,1.602000000000000313e+00,1.109999999999988773e-01
1.425024999999999942e+01,-5.360000000000004761e-01,-5.670000000000001705e-01,1.259499999999999176e+00
1.575499999999999901e+01,-1.869999999999993889e-01,-5.499999999999989342e-01,-3.085000000000004405e-01
1.376762500000000067e+01,-3.850000000000006750e-01,-2.092500000000000249e+00,-2.143249999999998323e+00
1.122962500000000041e+01,8.299999999999929656e-02,2.024000000000000021e+00,-7.002500000000004832e-01
1.000750000000000028e+01,-1.280000000000001137e-01,7.899999999999973710e-02,-1.124999999999971578e-01
8.727750000000000341e+00,4.600000000000026290e-02,-5.605000000000002203e-01,-9.005000000000009663e-01
7.077875000000000583e+00,5.199999999999960210e-02,-1.616000000000000547e+00,-8.912500000000003197e-01
6.186249999999999361e+00,-9.999999999994457767e-04,1.068999999999999950e+00,-3.339999999999987423e-01
6.286249999999999893e+00,-1.110000000000006537e-01,1.299999999999990052e-02,2.705000000000001847e-01
8.098625000000001961e+00,-1.779999999999999361e-01,2.969999999999988205e-01,1.200750000000001094e+00
9.422250000000000014e+00,-2.590000000000003411e-01,-7.054999999999989058e-01,5.659999999999989484e-01
9.799250000000000682e+00,-5.500000000000060396e-02,-1.444999999999989626e-01,-1.368999999999999773e+00
9.368624999999999758e+00,1.219999999999998863e-01,7.660000000000000142e-01,3.182499999999990337e-01
9.421374999999999389e+00,1.160000000000005471e-01,1.046999999999999709e+00,-4.322499999999998010e-01
7.008375000000000021e+00,-8.400000000000051870e-02,7.124999999999985789e-01,-9.562500000000007105e-01
6.265874999999999417e+00,-1.799999999999979394e-02,-1.071499999999998565e+00,-1.877749999999999808e+00
1.581874999999999920e+00,1.309999999999993392e-01,2.005000000000016769e-01,-1.113750000000000018e+00
6.546250000000000124e-01,-1.299999999999990052e-02,1.425000000000018474e-01,4.332499999999999130e-01
4.309999999999999609e+00,-1.070000000000002061e-01,-8.055000000000003268e-01,3.032000000000000028e+00
9.477875000000000938e+00,-1.559999999999996945e-01,2.884999999999990905e-01,3.807500000000008100e-01
9.156124999999999403e+00,-2.850000000000001421e-01,4.595000000000002416e-01,-4.707500000000006679e-01
8.135374999999999801e+00,7.699999999999995737e-02,-3.800000000000025580e-02,-3.477500000000004476e-01
7.554000000000000270e+00,4.759999999999999787e-01,-4.214999999999999858e-01,-6.649999999999867129e-02
7.207125000000000448e+00,5.999999999999960920e-02,-1.539999999999999147e-01,-6.722500000000000142e-01
6.048750000000000071e+00,2.809999999999996945e-01,-7.290000000000000924e-01,-6.750000000000007105e-01
5.307125000000000092e+00,2.240000000000001990e-01,-7.869999999999999218e-01,6.162500000000008527e-01
6.231875000000000497e+00,1.370000000000004547e-01,-5.084999999999997300e-01,-7.657499999999997087e-01
4.836999999999999744e+00,5.699999999999860734e-02,-1.399999999999996803e-01,-7.850000000000001421e-01
4.483125000000000249e+00,-1.799999999999890576e-02,-7.010000000000000675e-01,3.937499999999989342e-01
6.803124999999999645e+00,-5.100000000000015632e-02,7.699999999999995737e-02,1.979249999999999510e+00
9.562874999999998238e+00,3.400000000000069633e-02,4.984999999999999432e-01,1.190250000000000696e+00
1.168787500000000001e+01,2.400000000000090949e-02,8.735000000000003872e-01,1.214249999999999829e+00
1.311937499999999979e+01,5.499999999999971578e-02,8.845000000000009521e-01,-1.867499999999999716e-01
1.164287500000000009e+01,7.500000000000106581e-02,8.290000000000006253e-01,-4.807500000000004547e-01
1.068149999999999977e+01,-3.200000000000002842e-02,1.449999999999995737e-02,-3.644999999999996021e-01
1.274350000000000094e+01,2.789999999999999147e-01,-7.899999999999973710e-02,1.084500000000000242e+00
1.295400000000000063e+01,-2.130000000000009663e-01,1.070999999999999730e+00,-1.589999999999989200e-01
1.520812500000000078e+01,-2.660000000000000142e-01,8.499999999999996447e-01,1.298750000000001847e+00
1.638875000000000171e+01,-1.200000000000045475e-02,-2.480000000000011084e-01,-2.624999999999992895e-01
1.588162499999999966e+01,2.910000000000003695e-01,8.140000000000000568e-01,-3.875000000000028422e-02
1.578699999999999903e+01,1.440000000000001279e-01,-1.660000000000003695e-01,-4.435000000000002274e-01
1.473987500000000139e+01,1.699999999999945999e-02,3.525000000000009237e-01,-7.572499999999973141e-01
1.384087500000000048e+01,1.630000000000002558e-01,5.299999999999904787e-02,-2.337500000000005684e-01
1.354612499999999997e+01,-3.780000000000001137e-01,4.869999999999983231e-01,-1.717500000000011795e-01
1.348650000000000126e+01,-2.999999999999936051e-02,-3.159999999999989484e-01,3.800000000000025580e-02
1.220362500000000061e+01,3.239999999999998437e-01,8.799999999999918998e-02,-1.115249999999999631e+00
1.172062499999999829e+01,6.800000000000139266e-02,-6.949999999999789679e-02,8.122500000000005826e-01
1.290037500000000037e+01,1.109999999999988773e-01,4.899999999999948841e-02,6.702499999999975699e-01
1.143224999999999980e+01,-2.869999999999990337e-01,2.800000000000224532e-02,-1.114499999999999602e+00
1.204987500000000011e+01,-6.199999999999938893e-02,-5.379999999999984794e-01,7.127499999999997726e-01
1.377362499999999912e+01,2.940000000000004832e-01,-3.109999999999999432e-01,3.517499999999973426e-01
1.443274999999999864e+01,-2.450000000000009948e-01,-2.034999999999982379e-01,-2.990000000000012648e-01
1.368062499999999915e+01,-4.860000000000006537e-01,-3.655000000000008242e-01,1.249999999998863132e-03
1.369299999999999962e+01,-3.000000000000113687e-03,-1.175000000000014921e-01,2.720000000000020179e-01
1.183262500000000017e+01,3.140000000000000568e-01,-1.988500000000000156e+00,-1.782249999999999446e+00
1.028599999999999959e+01,4.030000000000004690e-01,-2.065000000000001279e-01,1.205999999999999517e+00
1.202775000000000105e+01,5.989999999999984226e-01,1.109999999999999432e+00,1.103999999999999204e+00
1.300562500000000021e+01,5.039999999999995595e-01,8.950000000000013500e-02,-6.062499999999992895e-01
1.160262499999999974e+01,2.769999999999992468e-01,-3.689999999999997726e-01,5.257500000000003837e-01
1.274387499999999918e+01,2.519999999999988916e-01,-4.169999999999998153e-01,-1.016750000000000043e+00
1.016237499999999905e+01,3.999999999999559464e-03,2.084999999999999076e-01,-1.971250000000001279e+00
7.560750000000000526e+00,3.899999999999970157e-02,2.245000000000008100e-01,-1.404999999999994031e-01
8.786374999999999602e+00,5.300000000000082423e-02,-4.119999999999999218e-01,6.242499999999999716e-01
7.232124999999999915e+00,1.600000000000001421e-02,-1.805000000000003268e-01,-1.484249999999999403e+00
7.000875000000000625e+00,3.300000000000125056e-02,-1.745000000000000995e-01,3.672499999999994102e-01
9.281874999999999432e+00,2.010000000000005116e-01,3.099999999999969447e-02,7.322500000000005116e-01
9.610250000000000625e+00,1.410000000000000142e-01,-6.655000000000006466e-01,-3.584999999999993747e-01
9.139250000000000540e+00,2.919999999999998153e-01,-5.150000000000032330e-02,-2.160000000000010800e-01
7.185999999999999943e+00,1.630000000000002558e-01,2.009999999999996234e-01,-8.845000000000000639e-01
5.341250000000000497e+00,1.470000000000002416e-01,-6.499999999999950262e-03,-7.774999999999998579e-01
4.315125000000000099e+00,-7.500000000000106581e-02,-1.339999999999994529e-01,-5.007500000000000284e-01
4.258124999999999716e+00,1.879999999999988347e-01,8.699999999999974420e-02,5.122499999999998721e-01
4.646124999999999616e+00,-7.709999999999990195e-01,-1.488500000000000156e+00,1.827499999999995239e-01
3.800374999999999837e+00,-5.410000000000003695e-01,-2.899999999999999800e-01,-9.957499999999992468e-01
3.090749999999999886e+00,-7.530000000000001137e-01,3.204999999999998961e-01,5.030000000000001137e-01
4.140875000000000306e+00,8.189999999999990621e-01,-1.019999999999998685e-01,7.624999999999992895e-02
4.299125000000000085e+00,4.879999999999995453e-01,1.650000000000000355e-01,1.167499999999996874e-01
4.458375000000000199e+00,-2.663999999999999702e+00,-2.035000000000000142e-01,6.867499999999999716e-01
6.248250000000000526e+00,-4.769999999999994245e-01,1.074999999999999289e-01,-1.079999999999996518e-01
5.869250000000000078e+00,1.116999999999999105e+00,2.904999999999998694e-01,-4.750000000000120792e-02
6.250999999999999446e+00,2.449999999999992184e-01,7.900000000000000355e-01,2.649999999999996803e-01
5.617375000000000007e+00,2.012999999999999901e+00,6.665000000000000924e-01,-5.507499999999989626e-01
4.979375000000000107e+00,9.380000000000006111e-01,-1.299999999999990052e-02,-1.212499999999998579e-01
5.305625000000000036e+00,-8.399999999999963052e-02,-1.029999999999997584e-01,3.907499999999988205e-01
4.991749999999999687e+00,-2.800000000000046896e-02,8.700000000000018829e-02,-9.559999999999995168e-01
2.674500000000000099e+00,-7.099999999999972999e-02,3.644999999999996021e-01,-9.910000000000001030e-01
9.861250000000000293e-01,1.840000000000010516e-01,9.640000000000004121e-01,-2.457499999999999130e-01
6.048750000000000515e-01,6.199999999999938893e-02,1.163999999999997925e+00,1.527500000000000524e-01
1.345250000000000057e+00,2.769999999999992468e-01,-1.735000000000006537e-01,5.960000000000000853e-01
1.847124999999999906e+00,-1.500000000000056843e-02,-6.040000000000009805e-01,8.174999999999998934e-02
2.162875000000000103e+00,2.270000000000003126e-01,-4.249999999999989342e-01,3.817500000000002558e-01
3.261124999999999829e+00,3.859999999999992326e-01,-2.864999999999984226e-01,-1.812499999999999112e-01
2.637750000000000039e+00,2.929999999999992610e-01,-2.424999999999997158e-01,-5.264999999999995239e-01
2.715374999999999872e+00,3.410000000000010800e-01,-6.615000000000001990e-01,7.947500000000000675e-01
3.325499999999999901e+00,-5.400000000000204636e-02,-9.049999999999958078e-02,-2.050000000000000711e-01
3.859124999999999694e+00,5.799999999999982947e-02,1.999999999999992895e-01,9.757499999999996732e-01
5.825750000000000206e+00,-2.349999999999994316e-01,-2.105000000000005755e-01,9.195000000000010942e-01
6.683875000000000455e+00,3.399999999999891998e-02,1.540000000000008029e-01,1.112499999999991829e-01
7.152124999999999844e+00,-2.410000000000032117e-01,-4.459999999999997300e-01,4.122500000000002274e-01
4.930250000000000021e+00,-1.059999999999980957e-01,4.495000000000004547e-01,-2.151500000000000412e+00
3.367625000000000313e+00,8.400000000000318323e-02,-1.324999999999993960e-01,-8.977499999999998259e-01
2.880749999999999922e+00,3.040000000000020464e-01,-6.000000000000227374e-03,7.189999999999998614e-01
4.004250000000000753e+00,4.100000000000001421e-01,2.110000000000002984e-01,6.810000000000000497e-01
5.801375000000000171e+00,3.960000000000007958e-01,2.620000000000004547e-01,1.095250000000000057e+00
6.830249999999999488e+00,3.049999999999997158e-01,1.355000000000003979e-01,-1.124999999999998224e-01
7.251125000000000043e+00,3.350000000000008527e-01,-2.230000000000007532e-01,2.087499999999993250e-01
7.567500000000000782e+00,1.219999999999998863e-01,1.585000000000000853e-01,-1.175000000000006040e-01
7.060999999999999943e+00,1.310000000000002274e-01,-7.099999999999972999e-02,-6.310000000000002274e-01
6.988875000000000171e+00,-3.809999999999966747e-01,1.359999999999992326e-01,7.617499999999992610e-01
7.859375000000000000e+00,-6.129999999999995453e-01,-4.000000000000003553e-01,-7.477499999999999147e-01
9.494875000000000398e+00,-9.659999999999975273e-01,-6.214999999999992752e-01,4.607499999999973284e-01
9.655499999999999972e+00,-1.589999999999989200e-01,-5.164999999999997371e-01,-3.164999999999995595e-01
1.028599999999999959e+01,-4.599999999999937472e-02,-5.649999999999977263e-02,4.799999999999826628e-02
1.151287499999999930e+01,-1.916000000000000369e+00,1.960000000000006182e-01,1.331250000000000711e+00
1.294812500000000099e+01,-1.516999999999999460e+00,1.684999999999998721e-01,6.502499999999997726e-01
1.334900000000000020e+01,-2.200000000000006395e-01,-3.700000000000081002e-02,2.720000000000002416e-01
1.383400000000000141e+01,-3.879999999999999005e-01,-1.455000000000001847e-01,2.759999999999998010e-01
1.463625000000000043e+01,8.030000000000008242e-01,1.769999999999996021e-01,6.259999999999976694e-01
1.258425000000000082e+01,1.339999999999985647e-01,8.800000000000096634e-02,-1.391000000000000014e+00
1.101512500000000117e+01,5.503999999999999559e+00,1.074999999999999289e-01,-6.825000000000081002e-02
1.120124999999999815e+01,1.830000000000000071e+00,1.405000000000002913e-01,2.634999999999987352e-01
1.076512499999999939e+01,2.180999999999997385e+00,-3.499999999999836575e-03,-2.362500000000018474e-01
8.887624999999999886e+00,-2.134999999999999787e+00,-1.900000000000003908e-01,-1.171250000000000568e+00
8.817375000000000185e+00,5.540000000000002700e-01,-9.149999999999991473e-02,1.003750000000000142e+00
1.089400000000000013e+01,1.285000000000000142e+00,4.290000000000002700e-01,7.669999999999994600e-01
1.130375000000000085e+01,1.538999999999997925e+00,3.889999999999993463e-01,-3.330000000000001847e-01
1.072925000000000040e+01,-1.780000000000008242e-01,-3.580000000000005400e-01,-5.350000000000001421e-01
9.582625000000000171e+00,-8.079999999999998295e-01,3.589999999999999858e-01,-3.787500000000001421e-01
8.871750000000000469e+00,-5.850000000000008527e-01,3.784999999999998366e-01,-2.219999999999977547e-01
9.491625000000000867e+00,-1.202000000000001734e+00,1.699999999999999289e-01,8.162500000000001421e-01
1.039874999999999972e+01,6.499999999999772626e-02,8.099999999999951683e-02,4.489999999999998437e-01
1.101900000000000013e+01,7.900000000000062528e-02,-8.049999999999979394e-02,5.884999999999998010e-01
1.106925000000000026e+01,-1.201000000000000512e+00,-1.109999999999988773e-01,-7.984999999999988773e-01
1.043850000000000122e+01,-9.669999999999987494e-01,-5.794999999999994600e-01,5.330000000000012506e-01
1.196950000000000003e+01,-1.989999999999998437e-01,-1.005000000000002558e-01,6.284999999999989484e-01
1.085549999999999926e+01,-8.000000000000007105e-02,-3.529999999999997584e-01,-1.295999999999999375e+00
1.073424999999999940e+01,-1.559999999999988063e-01,-2.904999999999997584e-01,1.215000000000001634e+00
1.288299999999999912e+01,-2.000000000000667910e-03,-1.219000000000000306e+00,1.530000000000004690e-01
1.342099999999999937e+01,-2.159999999999993037e-01,1.254999999999999893e+00,1.244999999999993889e-01
1.467187500000000000e+01,-8.999999999999985789e-02,-4.875000000000002665e-01,6.432500000000000995e-01
1.520324999999999882e+01,1.054999999999999716e+00,-3.334999999999999076e-01,-1.077999999999999403e+00
1.431562500000000071e+01,-6.499999999999950262e-02,-2.884999999999999787e-01,5.522500000000007958e-01
1.581649999999999956e+01,5.760000000000005116e-01,-2.320000000000002061e-01,1.774499999999999744e+00
1.845462500000000006e+01,-6.859999999999999432e-01,4.265000000000001013e-01,9.797499999999956799e-01
1.680775000000000219e+01,-6.699999999999999289e-01,7.890000000000001457e-01,-1.780000000000002913e+00
1.660725000000000051e+01,-7.260000000000008669e-01,2.079999999999992966e-01,2.198499999999999233e+00
2.106650000000000134e+01,-3.239999999999998437e-01,-2.764999999999995239e-01,-1.769999999999996021e-01
1.966962499999999991e+01,5.099999999999997868e-01,8.189999999999999503e-01,-4.702500000000000568e-01
1.749324999999999974e+01,2.899999999999991473e-02,1.498999999999999666e+00,-7.815000000000011937e-01
1.664975000000000094e+01,4.900000000000126477e-02,1.069999999999993179e-01,-7.929999999999992610e-01
1.589325000000000010e+01,-4.529999999999994031e-01,1.549999999999940314e-02,7.099999999999972999e-01
1.691962499999999991e+01,-1.118000000000000327e+00,-1.140000000000007674e-01,2.937499999999957367e-01
1.779500000000000171e+01,-9.390000000000000568e-01,-9.350000000000058265e-02,-6.710000000000029274e-01
1.662550000000000239e+01,-1.639999999999997016e-01,1.509999999999998010e-01,-3.445000000000000284e-01
1.709825000000000017e+01,9.670000000000005258e-01,-2.244999999999990337e-01,8.889999999999957936e-01
1.881300000000000239e+01,1.163999999999999702e+00,-3.999999999999914735e-02,5.310000000000023590e-01
1.880587500000000034e+01,-2.099999999999901945e-02,4.249999999999864997e-02,-4.025000000000034106e-02
1.953962500000000091e+01,2.300000000000004263e-01,-1.854999999999993321e-01,3.024999999999877787e-02
1.957762499999999761e+01,2.990000000000012648e-01,-1.340000000000003411e-01,-5.042499999999989768e-01
1.893950000000000244e+01,-1.920000000000001705e-01,-1.709999999999993747e-01,3.769999999999988916e-01
1.843675000000000352e+01,-6.139999999999989910e-01,-2.140000000000004121e-01,-4.614999999999973568e-01
1.783537499999999909e+01,5.199999999999960210e-02,-5.600000000000004974e-02,-2.102499999999984936e-01
1.651212500000000105e+01,2.309999999999998721e-01,1.069999999999993179e-01,-1.154749999999999943e+00
1.570599999999999952e+01,1.730000000000000426e-01,-5.640000000000000568e-01,4.725000000000019185e-01
1.668587499999999935e+01,8.100000000000129319e-02,-3.200000000000002842e-02,3.625000000000255795e-02
1.393275000000000041e+01,-1.120000000000000995e-01,-2.305000000000001492e-01,-1.382999999999999119e+00
1.303962499999999913e+01,-2.889999999999997016e-01,-3.359999999999994102e-01,1.682249999999999801e+00
1.440062499999999979e+01,-1.299999999999990052e-01,9.485000000000010090e-01,6.775000000000019895e-02
1.386925000000000097e+01,-1.599999999999823785e-02,-1.126999999999998892e+00,-5.265000000000004121e-01
1.307325000000000159e+01,-1.699999999999999289e-01,-8.065000000000006608e-01,-7.514999999999982805e-01
1.145587500000000070e+01,7.799999999999940314e-02,4.604999999999996874e-01,-9.277499999999996305e-01
8.865999999999999659e+00,2.490000000000005542e-01,1.314999999999990621e-01,-1.393000000000000682e+00
8.039875000000000327e+00,2.780000000000004690e-01,1.990000000000007319e-01,-4.262500000000004619e-01
7.591124999999999901e+00,9.999999999999964473e-02,-1.554999999999990834e-01,-1.112500000000000711e-01
8.353000000000001535e+00,-9.099999999999930367e-02,-3.529999999999997584e-01,7.230000000000007532e-01
8.969125000000000014e+00,3.299999999999947420e-02,-4.829999999999996518e-01,-5.217500000000008242e-01
7.814874999999999794e+00,5.600000000000093792e-02,-4.809999999999998721e-01,-8.312499999999989342e-01
6.365250000000000519e+00,1.200000000000045475e-02,-6.740000000000003766e-01,-5.050000000000007816e-01
4.620250000000000412e+00,-1.219999999999998863e-01,6.059999999999998721e-01,-9.675000000000002487e-01
3.893749999999999822e+00,-3.899999999999987921e-01,8.609999999999997655e-01,2.155000000000000249e-01
5.286999999999999922e+00,9.700000000000130740e-02,-2.300000000000004263e-01,1.012499999999999289e+00
4.875000000000000000e+00,-1.649999999999991473e-01,-2.789999999999999147e-01,-5.249999999999994671e-01
5.697124999999999773e+00,-3.019999999999996021e-01,7.655000000000002913e-01,6.787499999999999645e-01
6.972249999999999837e+00,6.560000000000005826e-01,6.215000000000010516e-01,5.069999999999996732e-01
7.362249999999999517e+00,-5.960000000000000853e-01,-6.950000000000002842e-01,2.650000000000005684e-01
7.261250000000000426e+00,9.000000000000341061e-03,2.150000000000051870e-02,3.625000000000007105e-01
8.055625000000000924e+00,4.450000000000002842e-01,-2.835000000000000853e-01,1.407500000000005969e-01
6.543124999999999858e+00,1.300000000000007816e-01,1.600000000000001421e-02,-1.254249999999999865e+00
5.809249999999999581e+00,-7.000000000000028422e-02,6.000000000000227374e-03,9.975000000000004974e-01
6.359624999999999417e+00,8.600000000000029843e-02,2.764999999999995239e-01,-4.247499999999995168e-01
5.365375000000000227e+00,3.109999999999999432e-01,-1.440000000000001279e-01,5.675000000000007816e-02
6.852375000000000327e+00,-2.270000000000003126e-01,-3.460000000000000853e-01,1.447750000000000092e+00
8.684250000000000469e+00,5.300000000000082423e-02,-3.044999999999999929e-01,1.675000000000004263e-01
8.767375000000001251e+00,-2.460000000000004405e-01,8.000000000000095923e-02,-4.242500000000006821e-01
8.129249999999998977e+00,-4.969999999999998863e-01,3.535000000000003695e-01,-4.909999999999996589e-01
8.629749999999999588e+00,2.930000000000010374e-01,5.304999999999999716e-01,6.374999999999992895e-01
8.765875000000001194e+00,2.899999999999991473e-01,9.524999999999987921e-01,1.567500000000006111e-01
9.291249999999998010e+00,5.289999999999999147e-01,2.149999999999998579e-01,2.739999999999991331e-01
nan,3.699999999999992184e-01,1.579999999999994742e-01,nan
nan,9.000000000000341061e-03,-2.409999999999996589e-01,nan
nan,2.590000000000003411e-01,1.894999999999988916e-01,nan
nan,1.579999999999994742e-01,7.500000000000284217e-03,nan
nan,-1.859999999999999432e-01,8.420000000000005258e-01,nan
nan,-9.800000000000075318e-02,3.500000000000014211e-02,nan
nan,1.189999999999997726e-01,4.160000000000003695e-01,nan
nan,1.600000000000001421e-02,3.029999999999990479e-01,nan
nan,1.129999999999995453e-01,4.265000000000007674e-01,nan
nan,1.979999999999986215e-01,-1.135000000000001563e-01,nan
nan,-1.200000000000009948e-01,2.005500000000001393e+00,nan
nan,5.499999999999971578e-02,-3.299999999999947420e-02,nan
nan,-7.300000000000039790e-02,3.844999999999991758e-01,nan
nan,-9.399999999999941735e-02,-6.775000000000019895e-01,nan
nan,-1.310000000000002274e-01,3.660000000000014353e-01,nan
nan,-7.699999999999995737e-02,8.004999999999995453e-01,nan
nan,1.549999999999993605e-01,5.414999999999992042e-01,nan
nan,1.479999999999996874e-01,-6.649999999999991473e-01,nan
nan,3.999999999999914735e-02,-5.450000000000088107e-02,nan
nan,-1.509999999999998010e-01,2.205000000000012506e-01,nan
nan,1.339999999999985647e-01,-1.090000000000017621e-01,nan
nan,-1.190000000000015490e-01,2.174999999999975842e-01,nan
nan,1.989999999999998437e-01,4.800000000000004263e-01,nan
nan,-1.210000000000004405e-01,4.800000000000004263e-01,nan
nan,1.839999999999992752e-01,-3.350000000000008527e-02,nan
nan,-8.000000000000007105e-02,-4.135000000000026432e-01,nan
nan,-2.699999999999995737e-01,4.299999999999997158e-01,nan
nan,-2.999999999999989342e-01,-4.900000000000019895e-01,nan
nan,6.499999999999950262e-02,-5.960000000000000853e-01,nan
nan,2.520000000000006679e-01,-2.660000000000017906e-01,nan
nan,-1.470000000000002416e-01,8.495000000000025864e-01,nan
nan,-2.229999999999989768e-01,5.824999999999995737e-01,nan
nan,-4.599999999999937472e-02,2.715000000000031832e-01,nan
nan,-3.469999999999995310e-01,-5.184999999999995168e-01,nan
nan,-4.570000000000007390e-01,-2.134999999999998010e-01,nan
nan,-1.349999999999997868e-01,-1.649999999999991473e-01,nan
nan,-2.309999999999998721e-01,-6.494999999999979678e-01,nan
nan,-1.939999999999990621e-01,-7.050000000000089528e-02,nan
nan,-3.309999999999995168e-01,-2.390000000000007674e-01,nan
nan,-1.410000000000000142e-01,-4.845000000000005969e-01,nan
nan,-6.000000000000049738e-02,1.699999999999999289e-01,nan
nan,-1.150000000000002132e-01,-1.284999999999989484e-01,nan
nan,-9.699999999999953104e-02,-2.250000000000085265e-02,nan
nan,-3.139999999999991687e-01,-3.750000000000142109e-02,nan
nan,-1.610000000000004761e-01,6.550000000000011369e-02,nan
nan,-1.739999999999994884e-01,4.700000000000059686e-02,nan
nan,-1.189999999999997726e-01,-3.275000000000005684e-01,nan
nan,-2.200000000000006395e-01,-2.909999999999985931e-01,nan
nan,-3.109999999999999432e-01,-2.699999999999995737e-01,nan
nan,-2.090000000000005187e-01,-1.880000000000006111e-01,nan
nan,-3.450000000000006395e-01,-2.060000000000012932e-01,nan
nan,-2.830000000000003624e-01,-7.949999999999945999e-02,nan
nan,-3.060000000000000497e-01,-2.500000000001278977e-03,nan
nan,-1.290000000000000036e-01,-1.800000000000068212e-02,nan
nan,-1.879999999999997229e-01,-3.914999999999988489e-01,nan
nan,-2.520000000000002238e-01,-3.269999999999999574e-01,nan
nan,-5.110000000000001208e-01,-4.095000000000013074e-01,nan
nan,-2.999999999999980460e-02,6.374999999999992895e-01,nan
nan,2.259999999999999787e-01,4.500000000000010658e-01,nan
nan,-4.309999999999996056e-01,4.139999999999997016e-01,nan
nan,-3.459999999999998632e-01,1.820000000000021600e-01,nan
nan,-2.030000000000000693e-01,-1.978500000000000369e+00,nan
nan,-2.239999999999999769e-01,-1.984999999999992326e-01,nan
nan,1.800000000000001599e-02,-1.405000000000011795e-01,nan
nan,-1.290000000000000591e-01,5.499999999999989342e-01,nan
