Year,Yield,District_Belagavi,District_ChickkaManglur,District_Dakshinakannada,District_Davanagere,District_Hassan,District_Kodagu,District_Mysuru,District_Shivamogga,District_Udupi,District_Uttarkannada,Tmax_cA_1,Tmax_cA_2,Tmax_cA_3,Tmax_cA_4,Tmax_cA_5,Tmax_cD_1,Tmax_cD_2,Tmax_cD_3,Tmax_cD_4,Tmax_cD_5,Tmin_cA_1,Tmin_cA_2,Tmin_cA_3,Tmin_cA_4,Tmin_cA_5,Tmin_cD_1,Tmin_cD_2,Tmin_cD_3,Tmin_cD_4,Tmin_cD_5,Rain_cA_1,Rain_cA_2,Rain_cA_3,Rain_cA_4,Rain_cA_5,Rain_cD_1,Rain_cD_2,Rain_cD_3,Rain_cD_4,Rain_cD_5,RHI_cA_1,RHI_cA_2,RHI_cA_3,RHI_cA_4,RHI_cA_5,RHI_cD_1,RHI_cD_2,RHI_cD_3,RHI_cD_4,RHI_cD_5,RHII_cA_1,RHII_cA_2,RHII_cA_3,RHII_cA_4,RHII_cA_5,RHII_cD_1,RHII_cD_2,RHII_cD_3,RHII_cD_4,RHII_cD_5
2013.0,3787.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12256739050000001,-0.31289544999999996,0.489224804,-0.307958168,0.007836561,0.310177825,0.215273192,-0.43546761200000006,-0.323336434,-0.015673122,-0.226033731,-0.2931526545,-0.1316455975,-0.0096905395,-0.2271637475,-0.333283448,-0.038613942999999984,-0.212447889,-0.040817487,0.454327495,-0.5867591885000001,-0.693658797,-0.47041931299999995,-0.18140447150000003,-0.404517219,-0.6786783270000001,-0.028463939999999965,0.47188192599999995,-0.6585345850000001,0.809034438,-0.05982503650000004,-0.1662751195,-0.07994898550000001,0.148736903,-0.302001409,-0.5114042830000001,-0.194850649,0.291880121,-0.09760367799999999,0.604002818,0.010770849500000013,0.1401686905,-1.0782798865,-0.1804253175,-0.6507671585,-0.37895713099999995,0.413011721,0.15340305500000007,0.240299553,1.301534317
2014.0,3691.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030299562999999998,0.5995697165,-0.50318049,-0.003569558500000014,0.4726683555,0.004443917999999998,0.424481165,0.43818260400000003,-0.557126805,-0.945336711,-0.138141395,-0.20449003400000001,-0.30647520949999996,-0.1821471635,-0.003424579,-0.157498776,-0.12670836400000002,0.137211335,0.132266847,0.006849158,-0.5096627659999999,-0.23093551950000002,-0.562492438,-0.628578321,0.168176646,-0.524485482,0.836652961,-0.12416993399999998,-0.08830319600000003,-0.336353292,0.1168817895,-0.2675136785,-0.03327277049999999,-0.09414392900000002,-0.223416892,-0.157990631,-0.05940055899999999,-0.383640149,0.27938009399999997,0.446833784,0.060696623000000005,-0.888633366,0.2507927235,-0.920699078,-0.8045820965,-0.27910558399999996,-0.08571258999999998,-0.541140753,0.5994641479999999,1.609164193
2015.0,4135.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2414639095,0.8526298915,0.841746215,-0.0055691640000000014,0.4322481995,0.547970863,0.257383865,0.3410367300000001,-0.17814074800000002,-0.864496399,0.0815894465,0.1732257545,0.17867877799999998,-0.009795157499999999,-0.003424579,0.281962907,-0.07906255300000001,-0.11628797599999999,0.045306207,0.006849158,-0.5157493255000001,-0.561680811,-0.08686255399999998,-0.692557651,-0.0903537275,-0.5366586010000001,0.253427876,0.996400728,-0.12410856600000009,0.180707455,0.0132950295,-0.2394461465,-0.19825273999999998,-0.165560746,-0.2173719295,-0.365164151,-0.070850937,0.19943624199999999,0.20465794200000004,0.434743859,-0.021000096999999995,-1.028059048,-0.739959807,-0.46422894699999995,-0.529334312,-0.44249902399999996,-0.10760574600000006,0.13693923200000002,0.11296528,1.058668624
2016.0,3422.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29241956050000006,0.8016557230000001,0.45872572,-0.63509533,-0.3357347655,0.6498821650000001,0.08811376199999998,0.21814942199999998,0.630927368,0.671469531,0.015670194,0.0399477235,-0.6790812745000001,-0.117188229,0.0636971715,0.150124402,-0.080198953,0.7032212990000001,-0.169479936,-0.127394343,-0.582701482,-0.76524737,-0.76564896,-0.416935465,-0.332521419,-0.670562914,0.04848062799999997,0.07600381,-0.21135485199999998,0.665042838,-0.169505136,-0.351809343,-0.2869374535,0.122951268,0.1815956185,-0.730764482,0.019821398000000046,-0.45847862100000003,0.236790116,-0.363191237,-0.43856111150000004,-0.8655975555,-0.9547607284999999,-0.353284569,0.195215003,-1.277621053,0.559928185,0.12642351699999999,0.6807828100000001,-0.390430006
2017.0,3680.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491091179999999,0.36032220000000004,-0.20621709849999992,1.2159844834999998,0.5130885115,1.36326128,-1.1311621079999998,1.103570909,-1.871274349,-1.026177023,0.1475086985,0.03919012299999999,-0.3283289115,-0.9584112075,0.0413232545,0.413801411,-0.435607036,0.180918739,1.0833937370000002,-0.082646509,-0.5733687574999999,-0.7135333505,-0.206364188,-0.3390437515,-0.2768883005,-0.651897465,0.15516972900000003,0.7422352919999999,0.25380033700000004,0.553776601,-0.041545020000000016,-0.47562291700000003,-0.5682946175,-0.184485114,0.000246733,-0.47484425,0.22276385999999998,0.18017064300000002,0.416551306,-0.000493466,-0.833428592,-2.5160105515,-0.2744805145,-0.23291272000000002,-0.994826889,-2.067356014,-0.15418517099999995,0.390912533,-0.902461574,1.989653778
2018.0,3187.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546265225,-0.464369421,0.14978258349999998,0.848149268,0.5130885115,0.174296089,0.518221134,0.24341682899999997,-0.3856302239999999,-1.026177023,-0.138141395,-0.159685223,-0.0196442435,-0.009795157499999999,0.0413232545,-0.157498776,0.051374478,0.011554819,0.045306207,-0.082646509,-0.5542975370000001,-0.6674140745,-0.701477311,-0.7645931175,-0.2768883005,-0.613755024,-0.13576655300000007,-0.08626114400000007,-0.031213892999999993,0.553776601,0.2021885335,0.276382187,-0.13827851550000003,-0.078999021,0.000246733,0.012622857000000015,0.014609548000000028,-0.40143346500000004,-0.09899898000000001,-0.000493466,0.024386969499999994,0.5121387685,-0.875035469,-2.5638372929999997,-0.994826889,-0.351724891,-0.43618901699999996,-1.454945266,0.3636505419999998,1.989653778
2019.0,3514.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885969565,1.004828131,1.1461116345,-0.4974511965,-0.2144742975,0.242236957,0.3598150480000001,-0.19361675099999998,-0.319337223,0.428948595,0.30132028750000006,0.462278922,0.42289548,0.0334759255,-0.003424579,0.7214245890000001,0.05667768000000001,0.02248620400000001,-0.127150417,0.006849158,-0.5372551695000001,-0.759132878,-0.155931582,-0.458548568,-0.3701555875,-0.5796702890000001,0.036251643999999916,1.34850616,-0.27483392399999995,0.740311175,0.22046854999999999,-0.5750466365,-0.5627420759999999,0.3568372735,0.1392808785,0.04918289000000001,-0.5167671110000001,1.080284786,0.182374099,-0.278561757,0.38748350350000005,-0.08224971800000001,-0.4643389825,0.6820952135,-0.007173074,0.37446817700000007,-0.13460838000000003,-0.617433597,-0.01588781699999997,0.014346148
2021.0,2715.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2414639095,0.36309855999999996,-0.473335366,-0.16076287650000004,-0.2346843755,0.547970863,0.422791206,-0.288203868,0.507233525,0.469368751,-0.2699798995,-0.31508156,-0.39716943150000006,-0.1822517815,-0.003424579,-0.42117578499999997,0.09447468799999997,-0.21900672100000002,0.218390541,0.006849158,-0.529139757,-0.443511262,-0.48931783,-0.705671132,-0.357065442,-0.563439464,0.31856119599999994,-0.36445604600000003,0.0010591639999999458,0.714130884,-0.388865334,-0.564713083,-0.32760685100000003,-0.3533143755,-0.181102152,-1.169484878,-0.09058735600000001,0.205028012,-0.420591417,0.362204304,-0.8697382455,-1.103341173,-0.32586998500000003,-0.7960457679999999,-0.367423851,-2.139975321,-0.3780838260000001,0.2397775,-0.6764606439999999,0.734847702
2002.0,1602.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7109698345000001,-0.9373117340000001,-0.29795136350000007,-0.367805484,-0.012373517,-1.283909393,0.514841218,-1.0093586650000002,0.24634241599999998,0.024747034,-1.327021206,-1.5380279455,-1.8564573800000002,-1.6035019634999998,-0.6746420845,-0.32861691000000004,-0.49348045100000015,-0.07806440200000009,0.397542737,1.349284169,-0.8546201605,-0.6339285695,-0.7352091080000001,-0.29618900849999996,-0.183621014,0.2628142630000001,-0.37859647499999993,0.18995110799999992,0.08279708499999999,0.367242028,0.32405531,0.607839656,0.24139616199999997,0.485264256,0.0969661385,0.25635641,-0.246143214,0.35791588999999996,-0.40081354599999997,-0.193932277,0.11492778650000002,0.344635961,-0.2152190885,0.18514097750000003,-0.104319351,0.610947557,-0.702672444,0.8479280269999999,-0.506627163,0.208638702
2003.0,1937.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011240417500000016,-0.635329482,-0.7254125650000001,-0.426053117,-0.3155246875,-0.350399515,-0.631560168,-0.006281545999999971,0.51283242,0.631049375,-0.8095673745,-1.0030218204999999,-0.9058168285,-1.3016505624999999,-0.49565075,0.13064514699999996,0.3995853589999999,-0.187323841,0.0515833069999998,0.9913015,-0.879235094,-0.45938489699999996,-0.7364440575,-0.7416150754999999,-0.32270381,0.068581742,-0.11103568999999996,0.03585951300000001,-0.08399347899999998,0.64540762,-0.0436887415,0.247756243,0.232178411,-0.10571937,0.054651399,-0.056209767,0.295284868,0.12323494200000001,-0.19784733399999999,-0.109302798,-0.858244658,0.377624325,0.093043581,-0.208871079,-0.0719372585,0.051926362000000004,0.990706274,0.062126704000000005,-0.539897588,0.143874517
2004.0,2085.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.892853381,-0.870352103,-0.362219329,-0.465151486,-0.1942642195,0.03102985200000008,0.177508126,-0.06597179400000003,0.741023896,0.388528439,-1.2671384015,-1.381305809,-1.432491943,-1.086655183,-0.2719115815,0.07897150099999983,0.08538348400000006,0.507622054,0.3089082040000001,0.543823163,-0.5966028784999999,-0.713012179,-0.7491203635,-0.586024982,-0.3259763465,-0.39929773299999993,-0.24326807399999995,0.05599340900000005,-0.29282114600000003,0.651952693,0.3542520705,0.277545546,0.09745966900000001,0.3242174405,0.1815956185,-0.36462428300000005,-0.546275746,0.19017926400000001,-0.40505359500000004,-0.363191237,0.458604947,0.606880109,-0.3347085725,0.4292139755,0.069734395,-0.16718089800000002,-0.6407089239999999,0.866848215,-0.678890645,-0.13946879
2005.0,2399.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6915539585,-0.37985508100000004,0.031472991000000006,-1.1082280205000001,-0.1134239075,0.5796031610000001,0.552606284,-0.779279076,0.5272295770000001,0.226847815,-0.8015187765,-0.8485724845,-0.5271985025,-0.5907639259999999,-0.652268168,-0.23702139499999997,-0.08777495499999999,0.22025358699999997,-0.25330202599999996,1.304536336,-0.5055640730000001,-0.7586698985,-0.09377153799999999,-0.49904959800000004,-0.404517219,-0.5489136920000001,-0.17479145500000004,-0.826769494,-0.49406592,0.809034438,0.05616782450000002,-0.2003935805,0.13423671849999996,0.1236759895,-0.102517635,-0.255922899,0.02978267499999998,0.6481697129999999,-0.35205995100000004,0.20503527,0.0684267325,0.24899659049999998,0.747715341,0.8197506115,0.219501572,0.068530731,0.39083985899999996,-0.079212528,-0.22802211099999992,-0.439003144
2006.0,2501.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.351172561,-0.345590642,0.44805389449999994,-0.797040753,-0.2751045315,0.238544706,0.8231004580000001,1.054344013,-0.99511339,0.550209063,-1.225204383,-1.137815052,-1.21176865,-1.3020690355000002,-0.7417638355,0.258780472,-0.31236720800000006,0.4245798019999999,0.39607808099999997,1.483527671,-0.8246609885,-0.7236077864999999,-0.46816153949999995,-0.5423110555,-0.330885151,0.34085793899999994,-0.19923804099999998,0.673505679,0.09739609100000002,0.661770302,0.107108767,0.225972312,-0.06041702,0.49280964000000005,-0.023933118,0.08091561200000001,-0.01862475999999999,-0.101546842,0.45431883200000006,0.047866236,-0.045695766,0.155441264,0.0861827525,0.8196279529999999,0.3976030795,0.13338228800000002,0.06668482800000002,-0.161138017,-0.338335674,-0.795206159
2007.0,2524.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11315171950000001,0.346026696,-0.7095090635000001,-0.7020942785,-0.9016169505,-0.146576911,0.321325714,-0.26032062300000003,-1.035011601,1.803233901,-1.117190552,-1.2688202825000001,-1.0828327185,-1.0647580959999998,-0.316659415,-0.48460120800000006,0.752720641,-0.19169639500000002,0.007370657999999919,0.63331883,-0.7374585570000001,-0.659045436,-0.683569688,-0.08838299149999998,-0.3030685915,0.33038441800000007,0.272298214,0.06579740199999995,-0.37375595699999997,0.606137183,-0.320370535,0.2492453425,0.2920194525,0.3736280815,-0.2475967435,1.082114348,-0.422648309,0.459162471,0.17054806099999997,0.495193487,-0.3394471535,-0.29605021750000005,0.667309249,0.819295023,0.506892641,1.011362289,0.03735977699999998,-0.24002471200000008,-0.6377582020000001,-1.013785282
2008.0,2556.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.549948801,-0.3120504705,0.3271284645,-0.995332045,-0.1740541415,-0.450956702,0.6882155050000001,-0.259429649,0.676424474,0.348108283,-0.623721954,-0.9599216105,-0.571999044,-1.021591631,-0.943129087,0.022631316000000012,-0.221999987,0.13065250399999995,-0.07896227199999994,1.886258174,-0.6874153395,-0.537221564,1.1746748505,-0.5748162305,-0.404517219,0.0371511550000001,-0.439545332,-3.619379377,-0.257238889,0.809034438,-0.012783200500000001,-0.103996057,0.08856301150000001,0.2681555235,-0.3261812605,0.052592639,-0.475805174,-0.019832226999999994,0.16393739100000002,0.652362521,0.306863131,0.36686045850000004,0.1946240025,0.3435203005,-0.197417866,0.40862513600000006,-0.40126523900000005,0.603780189,0.203232363,0.394835732
2009.0,2759.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7362016545000001,-0.668507519,-0.9801056020000001,-0.9929325185,-0.49741539,0.125371609,-0.29398565200000004,-0.01543697799999999,0.22164120499999995,0.99483078,-3.051464193,-2.536382079,-2.4771061315000003,-2.442946431,-1.1892421725,-0.13174738400000008,0.0755346819999998,-0.270384231,0.18631361800000024,2.378484345,-0.9726060575,-0.20782992699999997,-0.604655502,0.37264644449999995,-0.069082241,0.13196939299999988,-0.24872451599999998,-0.018968940000000045,0.6898240409999999,0.138164482,-0.722361986,-0.6149368205000001,-0.9202220864999999,-0.15352471600000006,-0.0602028955,-0.35625144200000003,-0.21356331100000003,0.6055974829999999,1.15958692,0.120405791,0.149739577,-0.0649271825,-0.016985808500000005,0.4654341415,0.3733165105,-0.003320824,0.07134216500000001,-0.157932075,0.006787058999999984,-0.746633021
2010.0,3111.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5417947215,-0.43215707400000003,-0.8901247425000001,-1.069929494,-0.3559448435,0.07626208300000004,-0.359858882,-0.12132133899999997,0.45063252399999987,0.711889687,-1.0752565330000001,-1.4026665139999999,-1.304649149,-1.5168551780000001,-0.764137752,-0.30479223600000005,0.4850281780000001,-0.2856700320000001,-0.033494203999999916,1.528275504,-0.5181265625,0.1116709629999999,-0.402373109,-0.07491923050000004,0.834955932,-0.26409549899999996,1.7158991399999999,0.07224433799999996,1.2164863229999998,-1.669911864,0.262244229,0.37724847100000003,0.2628546875,0.463495142,0.326674727,0.038751598000000026,0.05864275400000002,0.112505679,0.07783625400000005,-0.653349454,0.25936100900000003,0.662703018,0.5806638355,0.985238479,0.628325487,0.17684249800000001,0.10476714200000004,-0.23600986900000004,-0.2115270800000001,-1.256650974
2011.0,3238.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5430563125,-0.431432806,-1.0528750415,-0.744392016,-0.032583595,0.14672613299999998,0.04552024399999999,-0.018052816999999832,-0.200442432,0.06516719,-1.7287337274999999,-1.7813293025,-1.7012951925,-1.9686384055,-1.435355258,0.21113112499999986,-0.006877737000000161,-0.02998444499999997,-0.3327301469999999,2.870710516,-0.6662137195,-0.804642911,-0.5520218225,-0.6780878515,-0.404517219,-0.46783062299999995,-0.01889673599999997,0.06102813499999993,-0.09846015500000005,0.809034438,0.0742284175,-0.0334309545,-0.25135082200000003,-0.099345762,-0.501485183,-0.24329737499999998,0.656578175,0.38156734200000003,0.246272602,1.002970366,0.4171017555,0.1342634265,0.5431834145,0.34334507400000003,-0.375519374,0.042909273000000026,-0.26689014899999997,-0.262614619,0.04564155799999997,0.751038748
2012.0,2921.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5228708565,-0.548883761,-1.2156253399999999,-0.843737622,0.048256717,-0.980698669,0.483835984,0.08521570599999984,0.6732251060000001,-0.096513434,0.7330544915,0.706527279,0.7769272585,0.7653180855,0.2426885065,-0.14204381899999996,0.014335070000000005,0.031231310999999984,0.041539946999999966,-0.485377013,-0.6935469785,-0.7138998649999999,-0.388358941,-0.7070575914999999,-0.3881545375,0.383769445,-0.16840847999999997,0.219043002,-0.15310844700000004,0.776309075,-0.128944974,-0.031848786,0.4743776895,0.11254760300000001,0.1030111015,0.431156318,-0.106225826,-0.20929374499999998,0.17057513000000002,-0.206022203,-0.3602213080000001,-0.08796299300000002,0.530487716,0.568761819,0.361173226,2.1422002,-0.57429861,-0.288006016,0.81095575,-0.722346452
2013.0,3417.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5613031205,-0.296789276,-0.32910440700000004,-0.594797198,0.108886951,0.183219749,-0.223766816,-0.42851107000000005,0.17534425799999998,-0.217773902,-0.6456950385,-0.404312381,-0.2190604035,-0.160563931,0.0189493375,-0.021314853000000022,-0.083986954,-0.03761827699999998,0.089100382,-0.037898675,-0.427728977,-0.7332006015,-0.43959301149999996,0.0208141635,-0.404517219,-0.5146832219999999,0.039200259000000015,0.31368306900000004,-0.059917167,0.809034438,-0.655943017,0.1406528915,0.5133084370000001,0.5878920679999999,0.2662250985,0.36397805800000005,0.554176257,-0.05935043400000006,-0.12744644000000005,-0.532450197,-0.24705475999999998,0.45151916999999997,0.5835246519999999,0.9344332495000001,0.4421284565,0.336397182,0.19631586399999995,0.67235881,0.15858351699999995,-0.884256913
2014.0,3338.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44470198,0.582377141,0.182243546,0.748803662,0.674769136,0.005612986000000042,0.255452484,-0.191891886,0.48803731399999994,-1.349538272,-1.4330228875,-1.048016031,-1.1483938230000001,-0.720472558,-0.450902916,0.3228481350000001,0.132650496,-0.060574185999999974,0.17794415200000002,0.901805832,-0.7073568525,-0.645293912,-0.6395810829999999,-0.7745269655,1.559004604,-0.17129745500000004,0.03239414399999996,0.108288104,-0.018169698999999984,-3.118009208,-0.49015684,-0.25173414250000004,-0.018048201000000007,0.0425531585,0.07883125,0.17864583599999995,0.445256603,-0.160972836,-0.037525239,-0.1576625,0.2862093735,0.6031734385,0.415649414,0.5717816505,0.413794126,-0.003938017000000016,0.08849126699999998,0.11094657200000002,-0.016378451000000016,-0.827588252
2015.0,3155.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.520212394,0.311279412,0.710802919,0.146025259,-0.1134239075,-0.281289578,-0.21942121,-0.06377290199999996,-0.181340116,0.226847815,-0.93939373,-0.7597204635,-0.1524061605,-0.05243853150000001,-0.2271637475,-0.22494849800000005,-0.08701735499999996,0.008275403000000014,-0.298979331,0.454327495,-0.873715522,-0.42626860850000003,-0.4299141955,-0.7745269655,0.107634723,-0.007380705999999959,-0.044803113000000006,0.800540933,-0.018169698999999984,-0.215269446,-0.510631089,-0.1720933765,-0.3507647975,0.0723553155,0.1815956185,-0.09725928600000006,-0.093844761,-0.15364241700000003,-0.227663025,-0.363191237,0.3372114945,0.594608165,0.6123093855,0.895018026,0.559513541,0.293463929,0.10562181400000004,-0.011531796999999955,0.14264920999999997,-1.119027082
2016.0,3011.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.634062549,0.09393221099999999,0.4375905425,0.33431852500000003,-0.2144742975,0.23835965999999997,1.028928514,-0.109967013,0.04205230799999998,0.428948595,-1.8085774665,-1.4917079345,-1.200299765,-1.775226259,-1.256363923,-0.332320089,0.39541855699999995,-1.30077855,-0.03223878400000002,2.512727846,-0.987308526,-0.810846897,-0.744341862,-0.7051708735,-0.234345328,0.10618952199999998,-0.07043745800000001,0.1716856,-0.12958787699999996,0.468690656,-0.415112476,-0.5492127535,-0.312249099,-0.2679514965,-0.308046372,-0.11768302399999997,0.5486822769999999,-0.509101912,-0.09093886699999998,0.616092744,-0.1406247305,0.39127427150000005,0.24215636200000001,0.5836622895,0.4340329335,0.178001603,-0.044087763,0.10245311000000001,0.03883089899999992,-0.868065867
2017.0,3378.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6268672055,0.9864284425000001,1.226074629,0.6403068185,0.048256717,-0.18460968700000002,-0.484845509,0.6094629180000001,-0.494926909,-0.096513434,-1.8526841945,-2.049400565,-2.0077935829999998,-0.20174264749999993,-0.048172413,0.6348167310000001,-0.719966704,0.4934112540000002,-1.460916867,0.096344826,-0.8720387,-0.417973957,-0.5016715469999999,-0.08766274399999999,-0.1688946005,0.02497346800000011,-0.23039968,0.6570262299999999,-0.573077988,0.337789201,-0.8139309809999999,-0.189315478,-0.45416507650000004,-0.3512078865,0.1392808785,0.09499345599999998,0.096995842,-0.04808843899999998,0.42366317100000006,-0.278561757,-0.8434392705,0.3270347195,0.1879357365,-0.41118081949999996,0.0737821565,1.038985883,0.08439134100000001,-0.28000599299999995,1.7600169810000001,-0.147564313
2018.0,2482.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1729385075,-0.2786310105,0.260898621,0.30081905049999996,0.068466795,-0.5379139589999999,0.48576736499999995,0.46564890400000003,-0.790917177,-0.13693359,-0.3020137305,-0.3152709595,-0.2185138345,0.076956246,-0.025798496,-0.005538776999999995,0.005622667000000026,0.050889667,-0.471854428,0.051596992,-0.7455981110000001,-0.4754003835,-0.5334299295,0.1848252005,0.5486089995,0.08210106400000006,0.28413251500000003,-0.42235590700000003,-0.07746993299999999,-1.097217999,-0.1274090115,-0.121543899,-0.7061850654999999,-0.5021016335,0.042561473,0.598697881,-0.127916688,-1.417110205,1.030028767,-0.085122946,-1.1782272175,-0.7929939949999999,-1.776370757,-0.9955284259999999,-0.5779074505,0.564807693,-1.1792248939999999,-1.9036452739999998,0.6227698379999999,1.155814901
2019.0,3101.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.136819094,1.527899634,1.4095146184999998,1.4864267505,0.83644976,-1.310680374,0.05952275400000007,-1.238964225,0.737730633,-1.67289952,-1.6247441955,-1.4251636195000001,-1.240727752,-0.8931384185,-0.450902916,-0.348417285,0.35156074699999995,-0.6823160760000001,0.5232758730000001,0.901805832,0.9825845304999999,-0.09185917799999999,0.009762665000000004,-0.4680995955,0.3579837555,3.103458387,-0.81411278,1.679894654,-0.12608534300000002,-0.715967511,-1.261985553,-0.5649457545000001,-0.4845202595,-0.141671608,-0.156922301,-0.49567207599999996,0.02158970299999996,-0.012689719000000044,0.048101772,0.313844602,-0.091737665,-0.0290001025,-0.10621565700000002,0.2166240935,0.098068726,0.334395046,0.074674135,0.646848762,-0.538005143,-0.196137452
2021.0,2715.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1738972435,1.410086545,0.9973029585,1.086291824,0.9375001505,-0.4336645210000001,0.29514893200000003,-0.5626956230000001,1.163013638,-1.875000301,-1.7886165319999998,-0.8918620945,-0.6424792715000001,-0.6350811925,0.1755667555,-0.196457286,0.44495836899999996,-0.534796789,0.780391535,-0.351133511,-0.916878403,-0.706126385,-0.09200230549999999,0.10205662300000007,-0.3374302235,0.09842204799999998,0.04443275599999996,1.476364713,-1.457455816,0.674860447,-0.8337469595,-0.5032716395,-0.43861941400000004,-0.23555519,-0.0964726725,-0.10910813899999994,0.03229553099999993,0.19924833200000003,-0.0034424279999999974,0.192945345,-0.02681082800000001,0.17333048850000002,0.28064790900000003,0.3309037105,-0.007173074,0.38608963799999996,-0.360061499,0.21167359800000002,-0.5138583649999999,0.014346148
1990.0,2504.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.2788412105,-2.559552504,-2.364686825,-1.750504713,-1.083507653,-0.18639268300000023,0.09787380800000012,-0.2834462200000001,0.1618408360000001,2.167015306,-1.7866043825000002,-1.781518703,-1.63409438,-1.7536430265,-0.943129087,-0.28837392100000003,-0.09572975800000005,0.10441718,-0.07540524900000012,1.886258174,0.394059938,2.1111356165,0.4859903025,-0.5927760735000001,-0.2687069595,-0.10181541400000005,-1.4220066669999998,0.792673335,-0.11214318100000009,0.537413919,0.9637548665,1.218669482,0.9902826205,0.17807847100000002,0.2239103585,0.219998421,0.006791776000000027,0.12572523300000005,-0.765443016,-0.447820717,1.1591463955,1.353263483,1.074380511,0.8237867565000001,0.4340329335,0.12013508899999992,0.04692210200000013,0.6385926,-0.141329645,-0.868065867
1991.0,1990.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.064925878,-2.576745079,-1.938742015,-1.559012079,-0.9218270285,-0.34245987600000016,-0.0711548719999997,0.5684434,-0.221144432,1.843654057,-1.60880756,-1.7592109974999999,-1.5696264135,-1.4732702395000001,-0.6970160015,-0.028721210000000053,-0.05111434700000017,-0.203720919,-0.4643219089999999,1.394032003,0.4447302585,2.4386862865,-0.37663866349999997,0.184065445,-0.0739910455,-0.246979285,-2.262102447,-0.561111437,-0.720771292,0.147982091,0.8910736465,1.1058874765,0.386656256,0.674440258,0.278315024,0.12162730700000002,0.299382817,-0.793200234,0.09105759600000007,-0.556630048,0.6221865870000001,0.5395624880000001,0.6068344715,1.0168267305,0.5999911565,1.430067454,1.674324092,-0.7961790930000001,-0.1483505770000001,-1.199982313
1993.0,2705.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.770546291,-2.1711245310000002,-2.4790726595,-1.732155292,-1.083507653,0.9031843879999999,0.06686857400000035,-0.8695254910000001,0.275136732,2.167015306,-1.6946877465,-1.536891545,-1.4805718995,-1.5385430295,-0.8760073365,-0.29642251899999983,0.039631674000000006,-0.11302669700000001,0.09579595499999982,1.752014673,0.5385811945000001,0.987578671,0.499775128,-0.42842760849999995,-0.185257282,-1.911686311,-0.1455426099999999,0.35021572600000006,-0.46472236699999997,0.370514564,0.9979012439999999,1.0509157715,0.9238865295,0.8144426810000001,0.405259244,0.029838887999999897,-0.23860172299999993,0.233205769,-0.014902622000000032,-0.810518488,0.845283163,1.235774315,0.884162086,0.6347128365,0.5635613025,-0.46851183399999996,-0.033881308,0.61276709,-0.11065257099999992,-1.127122605
