Start_Timestamp,End_Context_Timestamp,End_Prediction_Timestamp,Past_Energy,Future_Energy,Electricity_Price,User_Comfort_Level,Renewable_Availability
1/6/2025 2:45,1/7/2025 0:00,1/7/2025 5:30,"[0.0003640169267870952, 0.00031851481093870854, 0.0002275105792419348, 0.0002730126950903219, 0.05614961095690949, 0.07935569003958684, 0.04727669836647404, 0.0002730126950903219, 0.0002730126950903219, 0.0002730126950903219, 0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221]","[0.014651681303180598, 0.014651681303180598, 0.06515902989489011, 0.09350684806843518, 0.0610183373526869, 0.014560677071483823, 0.014515174955635438, 0.014515174955635438, 0.05451153478636756, 0.24402784729489924, 0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386]",0.1,Medium,0.651
1/6/2025 3:00,1/7/2025 0:15,1/7/2025 5:45,"[0.00031851481093870854, 0.0002275105792419348, 0.0002730126950903219, 0.05614961095690949, 0.07935569003958684, 0.04727669836647404, 0.0002730126950903219, 0.0002730126950903219, 0.0002730126950903219, 0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598]","[0.014651681303180598, 0.06515902989489011, 0.09350684806843518, 0.0610183373526869, 0.014560677071483823, 0.014515174955635438, 0.014515174955635438, 0.05451153478636756, 0.24402784729489924, 0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984]",0.1,High,0.373
1/6/2025 3:15,1/7/2025 0:30,1/7/2025 6:00,"[0.0002275105792419348, 0.0002730126950903219, 0.05614961095690949, 0.07935569003958684, 0.04727669836647404, 0.0002730126950903219, 0.0002730126950903219, 0.0002730126950903219, 0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598, 0.014651681303180598]","[0.06515902989489011, 0.09350684806843518, 0.0610183373526869, 0.014560677071483823, 0.014515174955635438, 0.014515174955635438, 0.05451153478636756, 0.24402784729489924, 0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984, 0.38481139372980844]",0.1,High,0.383
1/6/2025 3:30,1/7/2025 0:45,1/7/2025 6:15,"[0.0002730126950903219, 0.05614961095690949, 0.07935569003958684, 0.04727669836647404, 0.0002730126950903219, 0.0002730126950903219, 0.0002730126950903219, 0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598, 0.014651681303180598, 0.06515902989489011]","[0.09350684806843518, 0.0610183373526869, 0.014560677071483823, 0.014515174955635438, 0.014515174955635438, 0.05451153478636756, 0.24402784729489924, 0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984, 0.38481139372980844, 0.43477271693133734]",0.1,Medium,0.921
1/6/2025 3:45,1/7/2025 1:00,1/7/2025 6:30,"[0.05614961095690949, 0.07935569003958684, 0.04727669836647404, 0.0002730126950903219, 0.0002730126950903219, 0.0002730126950903219, 0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598, 0.014651681303180598, 0.06515902989489011, 0.09350684806843518]","[0.0610183373526869, 0.014560677071483823, 0.014515174955635438, 0.014515174955635438, 0.05451153478636756, 0.24402784729489924, 0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984, 0.38481139372980844, 0.43477271693133734, 0.4337261682668244]",0.1388,Medium,0.648
1/6/2025 4:00,1/7/2025 1:15,1/7/2025 6:45,"[0.07935569003958684, 0.04727669836647404, 0.0002730126950903219, 0.0002730126950903219, 0.0002730126950903219, 0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598, 0.014651681303180598, 0.06515902989489011, 0.09350684806843518, 0.0610183373526869]","[0.014560677071483823, 0.014515174955635438, 0.014515174955635438, 0.05451153478636756, 0.24402784729489924, 0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984, 0.38481139372980844, 0.43477271693133734, 0.4337261682668244, 0.3721618055239569]",0.1388,Medium,0.271
1/6/2025 4:15,1/7/2025 1:30,1/7/2025 7:00,"[0.04727669836647404, 0.0002730126950903219, 0.0002730126950903219, 0.0002730126950903219, 0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598, 0.014651681303180598, 0.06515902989489011, 0.09350684806843518, 0.0610183373526869, 0.014560677071483823]","[0.014515174955635438, 0.014515174955635438, 0.05451153478636756, 0.24402784729489924, 0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984, 0.38481139372980844, 0.43477271693133734, 0.4337261682668244, 0.3721618055239569, 0.3596942257814988]",0.1388,Medium,0.367
1/6/2025 4:30,1/7/2025 1:45,1/7/2025 7:15,"[0.0002730126950903219, 0.0002730126950903219, 0.0002730126950903219, 0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598, 0.014651681303180598, 0.06515902989489011, 0.09350684806843518, 0.0610183373526869, 0.014560677071483823, 0.014515174955635438]","[0.014515174955635438, 0.05451153478636756, 0.24402784729489924, 0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984, 0.38481139372980844, 0.43477271693133734, 0.4337261682668244, 0.3721618055239569, 0.3596942257814988, 0.35978523001319557]",0.1388,Medium,0.54
1/6/2025 4:45,1/7/2025 2:00,1/7/2025 7:30,"[0.0002730126950903219, 0.0002730126950903219, 0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598, 0.014651681303180598, 0.06515902989489011, 0.09350684806843518, 0.0610183373526869, 0.014560677071483823, 0.014515174955635438, 0.014515174955635438]","[0.05451153478636756, 0.24402784729489924, 0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984, 0.38481139372980844, 0.43477271693133734, 0.4337261682668244, 0.3721618055239569, 0.3596942257814988, 0.35978523001319557, 0.3896346180097374]",0.175,High,0.323
1/6/2025 5:00,1/7/2025 2:15,1/7/2025 7:45,"[0.0002730126950903219, 0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598, 0.014651681303180598, 0.06515902989489011, 0.09350684806843518, 0.0610183373526869, 0.014560677071483823, 0.014515174955635438, 0.014515174955635438, 0.05451153478636756]","[0.24402784729489924, 0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984, 0.38481139372980844, 0.43477271693133734, 0.4337261682668244, 0.3721618055239569, 0.3596942257814988, 0.35978523001319557, 0.3896346180097374, 0.43427219365700503]",0.175,Medium,0.562
1/6/2025 5:15,1/7/2025 2:30,1/7/2025 8:00,"[0.0001820084633935477, 0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598, 0.014651681303180598, 0.06515902989489011, 0.09350684806843518, 0.0610183373526869, 0.014560677071483823, 0.014515174955635438, 0.014515174955635438, 0.05451153478636756, 0.24402784729489924]","[0.2571779587750831, 0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984, 0.38481139372980844, 0.43477271693133734, 0.4337261682668244, 0.3721618055239569, 0.3596942257814988, 0.35978523001319557, 0.3896346180097374, 0.43427219365700503, 0.43358966191927933]",0.175,Low,0.461
1/6/2025 5:30,1/7/2025 2:45,1/7/2025 8:15,"[0.0004095190426354823, 0.07785412021659006, 0.07940119215543523, 0.02611821449697411, 0.0001820084633935477, 0.0002730126950903219, 9.100423169677396e-05, 0.0002275105792419348, 0.012376575510761252, 0.08172180006370296, 0.07880966464940618, 0.010556490876825775, 0.0002730126950903219, 0.013468626291122537, 0.01906538654047413, 0.6499067206625108, 0.1576193292988124, 0.057150657505574, 0.0007735359694225786, 0.0028211311825999917, 0.000728033853574191, 0.000728033853574191, 0.0456386221959321, 0.07894617099695135, 0.057059653273877235, 0.000728033853574191, 0.0004095190426354823, 0.0003640169267870952, 0.0002730126950903219, 0.03476361650816762, 0.0798562133139191, 0.06802566319333848, 0.00031851481093870854, 0.0065068025663193325, 0.017609318833325747, 0.016062246894480593, 0.015834736315238657, 0.09828457023251581, 0.10119670564681256, 0.03831278154434181, 0.02243254311325477, 0.02247804522910315, 0.20280293033626062, 0.2764708558947991, 0.338899758838786, 0.37434590708467946, 0.3742094007371342, 0.371706784365473, 0.3712972653228376, 0.30454566137325384, 0.28912044410065074, 0.28020202939436684, 0.2981298630386313, 0.2534012831596669, 0.1955680939163671, 0.17495563543704779, 0.1746826227419575, 0.23515493470446372, 0.25167220275742824, 0.20480502343358964, 0.1736360740774446, 0.1739090867725349, 0.17418209946762522, 0.23438139873504116, 0.2671884242617282, 0.23824907858215405, 0.19079037175228644, 0.18414706283842197, 0.07803612867998362, 0.01487919188242253, 0.0756245165400191, 0.09341584383673841, 0.05610410884106111, 0.014515174955635438, 0.01460617918733221, 0.014651681303180598, 0.014651681303180598, 0.06515902989489011, 0.09350684806843518, 0.0610183373526869, 0.014560677071483823, 0.014515174955635438, 0.014515174955635438, 0.05451153478636756, 0.24402784729489924, 0.2571779587750831]","[0.33644264458297307, 0.3335305091686763, 0.3114619829822087, 0.25267324930609275, 0.27201164854165716, 0.3416753879055376, 0.41456977749465357, 0.43677481002866636, 0.40446830777631154, 0.3578741411475634, 0.355826545934386, 0.35628156709286984, 0.38481139372980844, 0.43477271693133734, 0.4337261682668244, 0.3721618055239569, 0.3596942257814988, 0.35978523001319557, 0.3896346180097374, 0.43427219365700503, 0.43358966191927933, 0.44587523319834366]",0.175,Medium,0.556
