Year,Tmax31,Tmax32,Tmax33,Tmax34,Tmax35,Tmax36,Tmax37,Tmax38,Tmax39,Tmin31,Tmin32,Tmin33,Tmin34,Tmin35,Tmin36,Tmin37,Tmin38,Tmin39,Rain28,Rain29,Rain30,Rain31,Rain32,Rain33,Rain34,Rain35,Rain36,RHI28,RHI29,RHI30,RHI31,RHI32,RHI33,RHI34,RHI35,RHI36,RHII28,RHII29,RHII30,RHII31,RHII32,RHII33,RHII34,RHII35,RHII36,Yield,District_Belagavi,District_ChickkaManglur,District_Dakshinakannada,District_Davanagere,District_Hassan,District_Kodagu,District_Mysuru,District_Shivamogga,District_Udupi,District_Uttarkannada
2005,-0.032521522,0.00589283,0.219024722,0.574494163,0.84988165,0.419645715,-0.376081112,-0.019642168,0.500714994,-0.059392007,-0.172944614,-0.627738566,-0.892459962,-0.156543862,-0.103467917,-0.205114122,-0.846286624,-1.215040668,-0.247420025,-0.301617327,-0.768290778,-0.344753536,-0.136515397,-0.1314087,-0.676580014,-0.732435555,-0.660134033,0.195877105,0.208499962,0.021264127,-0.140817557,0.338751843,0.420354107,0.367817447,0.132568432,0.085122946,0.200249415,0.188927525,-0.528861946,-0.690894045,-0.349046551,0.665790081,-0.017542461,-0.289290364,-0.208638702,3119,0,0,0,0,0,0,1,0,0,0
2006,-0.032521522,0.00589283,0.320007369,0.710103383,0.599766329,0.975225901,-0.146289951,-0.057140853,0.419874682,-0.059392007,-0.172944614,-0.406555514,-0.312459626,-0.724740102,-0.282670084,-0.248280587,-0.373757111,-0.499075329,-0.247420025,-0.301617327,-0.533494284,-0.494347804,-0.724049474,-0.411914709,-0.640376935,-0.732435555,-0.47359946,0.195877105,0.208499962,-0.170227957,0.149632903,-0.033670871,-0.212437022,-0.143018667,-0.008842829,-0.168765493,0.200249415,0.188927525,0.139229397,-0.901415209,-1.291990341,-0.502214207,0.226180084,-0.30508449,-0.15197004,2886,0,0,0,0,0,0,1,0,0,0
2007,-0.032521522,0.00589283,0.824920607,0.303275722,0.135266449,-0.061857114,0.466486478,-0.544623754,-0.146007503,-0.059392007,-0.172944614,-0.716211786,-0.937075373,-0.681032699,-0.820276583,-0.420946448,-0.373757111,-0.678066664,-0.247420025,-0.301617327,-0.795194543,-0.238553024,-0.645711597,-0.461492516,0.16596436,-0.572083275,-0.138164482,0.195877105,0.208499962,-0.136435237,0.183146418,-0.033670871,0.230516769,0.231594483,0.263101904,-0.072046088,0.200249415,0.188927525,-2.044915379,-0.126998069,-0.147562836,0.293382917,0.139697891,0.105562779,0.074704606,3146,0,0,0,0,0,0,1,0,0,0
2008,-0.032521522,0.00589283,-0.050262338,0.642298773,0.95707393,0.641877789,0.045202683,0.355344679,0.864496399,-0.059392007,-0.172944614,-0.450792124,-0.535536679,0.193115363,0.12053479,-0.334613517,-0.760372167,-0.9913015,-0.247420025,-0.301617327,-0.487024144,-0.529747975,0.213478021,-0.649366308,-0.744049387,-0.749494308,-0.809034438,0.195877105,0.208499962,0.392984055,0.473596877,0.338751843,0.281140059,0.186186828,0.284857483,0.169752426,0.200249415,0.188927525,-0.177685727,-1.157048052,-0.026672606,-0.544533203,-0.512849569,-1.055305461,-1.609164193,3123,0,0,0,0,0,0,1,0,0,0
2009,-0.032521522,0.00589283,0.757598842,0.099861892,0.349651009,-0.247050509,0.428187951,0.392843364,-0.024747034,-0.059392007,-0.172944614,-0.096899242,-0.044767164,-0.418788281,-0.372271167,-0.420946448,0.055815174,-0.185840493,-0.247420025,-0.301617327,0.199429496,-0.697613299,-0.691198106,-0.548906016,0.370018076,0.188737117,-0.661770302,0.195877105,0.208499962,-0.057585555,0.071434702,-0.069711779,-0.187125377,0.186186828,0.371879798,0.266471832,0.200249415,0.188927525,-0.503166125,-0.051811939,-0.606945707,-0.417576215,-0.819468255,0.445136482,0.358047913,3259,0,0,0,0,0,0,1,0,0,0
2010,-0.032521522,0.00589283,0.589294429,-0.069649634,-0.043387351,-0.172973151,-0.107991424,0.280347309,0.379454526,-0.059392007,-0.172944614,-0.096899242,-0.089382574,-0.331373474,-0.237869542,-0.291447052,-0.330799882,0.082646509,-0.247420025,-0.301617327,-0.762583919,0.057209689,-0.518096669,-0.711990905,0.15115401,-0.476554257,-0.458873047,0.195877105,0.208499962,-0.260341879,0.283686961,-0.297970861,-0.5921117,0.311057878,-0.128498511,-0.531463264,0.200249415,0.188927525,-0.297599558,0.143672,0.078098926,-0.392184818,-0.174782813,0.129253968,0.398525529,3284,0,0,0,0,0,0,1,0,0,0
2011,-0.032521522,0.00589283,0.320007369,0.133764197,-0.007656591,-0.135934472,-0.069692897,0.017856517,0.904916555,-0.059392007,-0.172944614,-0.273845683,-0.178613395,-0.069129056,-0.193069001,-0.161947657,-0.803329396,-0.543823163,-0.247420025,-0.301617327,-0.44136927,-0.825510688,-0.465029075,-0.538468583,-0.433032031,-0.633494787,-0.809034438,0.195877105,0.208499962,0.055056848,-0.185502243,-0.297970861,-0.225092845,-0.154370581,-0.15025409,-1.377758062,0.200249415,0.188927525,-1.188388016,-0.555559011,-0.477996129,-0.290619227,0.068939732,-0.384055118,-1.657737332,3414,0,0,0,0,0,0,1,0,0,0
2012,-0.032521522,0.00589283,0.858581489,1.21863796,-0.400694952,0.123336282,0.121799737,0.84282758,1.228277804,-0.059392007,-0.172944614,-0.229609073,-0.267844216,-0.200251265,-0.058667376,-0.593612308,-0.846286624,-0.364831828,-0.247420025,-0.301617327,-0.765844981,-0.561722322,-0.543366952,-0.655889703,-0.543286861,-0.688082797,-0.432692756,0.195877105,0.208499962,-0.857346613,-0.665862619,-0.382066313,-0.554144232,-0.426816508,-0.715899135,-0.313844602,0.200249415,0.188927525,-1.171257469,-0.826229079,-0.026672606,-0.383721018,0.006043592,-1.35539385,-1.479635824,3511,0,0,0,0,0,0,1,0,0,0
2013,-0.032521522,0.00589283,0.185363839,0.269373417,1.24292001,0.160374961,-0.031394371,-0.282132961,0.379454526,-0.059392007,-0.172944614,-0.185372462,-0.223228805,0.280530169,-0.013866834,0.22655053,0.098772403,-0.499075329,-0.247420025,-0.301617327,-0.762583919,-0.800387987,-0.785961667,-0.226650275,-0.400120141,-0.616436033,-0.809034438,0.195877105,0.208499962,-0.350455801,-0.855772535,-0.98274811,-0.022599683,0.106723433,-0.31342093,-0.761171852,0.200249415,0.188927525,-0.297599558,-0.675856819,-2.170459341,0.174889728,0.029629645,0.460930608,-1.147719378,3669,0,0,0,0,0,0,1,0,0,0
2014,-0.032521522,0.00589283,0.555633547,0.744005688,-0.114848872,-0.061857114,0.466486478,0.317845994,0.581555307,-0.059392007,-0.172944614,-0.318082293,-0.089382574,-0.200251265,-0.372271167,-0.766278169,-0.459671568,-0.051596992,-0.247420025,-0.301617327,-0.584856017,-0.750142584,-0.688671078,-0.692420719,-0.0545453,0.417324409,0.794508384,0.195877105,0.208499962,-0.316663081,-0.230186929,-0.86261175,-0.566800055,-0.301945458,-0.280787562,-0.192945345,0.200249415,0.188927525,-1.042778364,-0.713449884,0.239285899,-0.214445035,-0.567883692,-1.157967278,-0.912949209,3556,0,0,0,0,0,0,1,0,0,0
2015,-0.032521522,0.00589283,1.127868549,0.879614909,1.09999697,0.938187222,0.313292371,0.655334156,0.904916555,-0.059392007,-0.172944614,0.12428381,-0.357075037,-0.418788281,0.210135874,-0.507279378,-0.287842654,-0.051596992,-0.247420025,-0.301617327,-0.658229921,-0.551444853,-0.817549521,-0.363641582,-0.739112604,-0.783611815,0.787963311,0.195877105,0.208499962,-0.823553892,-0.330727473,-1.018789017,-0.743981571,-0.880893054,-1.063988393,-0.132495716,0.200249415,0.188927525,-1.753696076,-0.87885937,-1.420939919,-1.348594126,-1.165397029,-1.481746856,-1.147719378,3574,0,0,0,0,0,0,1,0,0,0
2016,-0.032521522,0.00589283,0.622955312,0.981321824,0.313920249,0.345568356,0.964367327,0.542838102,0.177353746,-0.059392007,-0.172944614,-0.539265345,-0.580152089,-0.156543862,-0.820276583,-0.679945239,-0.717414939,-0.141092659,-0.247420025,-0.301617327,-0.681057358,-0.727303764,-0.708887304,-0.744607883,-0.691390364,-0.783611815,-0.733766102,0.195877105,0.208499962,-0.74470421,-0.866943706,-0.59831176,-1.452707636,-1.096579413,-1.216277443,-0.845801332,0.200249415,0.188927525,-0.888603439,-1.262308634,-0.284571762,-1.72946509,-1.401257556,-1.552820421,-1.236770132,2900,0,0,0,0,0,0,1,0,0,0
2017,-0.032521522,0.00589283,0.723937959,0.235471112,0.456843289,0.678916468,0.581382058,0.092853886,0.662395619,-0.059392007,-0.172944614,-0.362318904,-0.223228805,-0.069129056,-0.148268459,-0.205114122,-0.416714339,-0.409579662,-0.247420025,-0.301617327,-0.335384741,-0.736439292,-0.830184662,0.899287798,-0.765442116,-0.749494308,0.408349092,0.195877105,0.208499962,-0.395512762,-1.760637429,-2.112029888,-0.9844422,0.413225101,-0.063231775,-0.096225939,0.200249415,0.188927525,-1.770826623,-4.818612589,-5.233011819,-2.677410599,0.587832893,-0.241907987,-1.301534317,3040,0,0,0,0,0,0,1,0,0,0
2018,-0.032521522,0.00589283,-0.218566751,0.269373417,0.528304809,1.234496655,1.692039336,1.105318373,0.662395619,-0.059392007,-0.172944614,-0.716211786,-0.981690783,-0.855862311,-1.85068904,-0.420946448,-1.018115538,-0.409579662,-0.247420025,-0.301617327,-0.649262,-0.846065626,-0.782171125,-0.744607883,-0.564679589,-0.749494308,0.408349092,0.195877105,0.208499962,-0.395512762,-0.978655422,-0.958720838,-1.655200797,-1.141987067,-1.368566494,-0.096225939,0.200249415,0.188927525,-0.143424633,-0.886377983,-1.259752946,-2.321931033,-1.762910366,-1.96346769,-1.301534317,3166,0,0,0,0,0,0,1,0,0,0
2019,-0.032521522,0.00589283,0.286346487,0.303275722,0.278189489,-0.172973151,0.504785005,0.580336787,0.419874682,-0.059392007,-0.172944614,-0.362318904,-0.267844216,-0.243958668,-0.103467917,-0.032448261,-0.073056511,-0.230588327,-0.247420025,-0.301617327,-0.289729867,-0.409844172,-0.744265701,-0.387125806,-0.650250502,0.553794435,0.123638428,0.195877105,0.208499962,-0.237813399,-0.408925674,-0.706434483,-0.149157909,-0.824133485,-0.095865143,-0.857891258,0.200249415,0.188927525,-0.434643936,-0.157072521,-0.477996129,0.031005142,-0.387057288,-0.226113861,-1.074859671,3314,0,0,0,0,0,0,1,0,0,0
2021,-0.032521522,0.00589283,0.420990017,0.642298773,0.528304809,0.308529677,0.466486478,1.40530785,0.217773902,-0.059392007,-0.172944614,0.433940082,0.133694478,0.236822766,0.299736957,0.442382855,0.528344688,0.395881345,-0.247420025,-0.301617327,-0.623988766,-0.286514546,-0.691198106,-0.444531687,-0.683162392,-0.783611815,-0.350879346,0.195877105,0.208499962,0.235284692,0.518281564,0.422847295,-0.022599683,0.515392324,0.382757587,0.278561757,0.200249415,0.188927525,-0.545992494,-1.217196956,-0.776192028,-0.434503814,-0.748710097,-1.663379301,-0.686274563,2715,0,0,0,0,0,0,1,0,0,0
1993,-0.543432147,-0.843368021,-0.420532046,-0.64598882,-0.043387351,-0.284089188,-0.835663434,-1.144602709,-1.035250936,-0.155332941,-0.04110611,-0.141135852,-0.000151753,0.14940796,0.12053479,-0.118781192,-0.030099283,-0.499075329,1.491705551,1.540175639,-0.301958851,0.323281938,-0.351312802,-0.374079015,0.450652205,0.640794076,-0.259248328,1.135703606,0.939700622,1.260330555,0.78638968,0.771242737,1.50875485,0.96946887,0.665580109,1.124856556,1.401945291,1.337220314,1.56106482,1.324094243,1.182229688,1.452923406,0.902313597,1.092695636,1.467134574,2819,0,0,0,0,0,0,0,1,0,0
1995,-0.14200237,0.073833698,0.454650899,0.201568807,-0.079118112,-0.580398621,0.236695317,0.055355201,-0.428948595,0.32437173,0.2225709,0.16852042,0.089079068,0.01828575,-0.058667376,0.097051134,0.399473003,0.082646509,0.157681138,-0.438362035,-0.642739875,-0.616535489,-0.170630279,0.151706667,-0.350752307,0.01985546,0.172726473,1.100460112,1.061567399,0.832289425,0.775218509,1.492060893,1.45813156,0.946765042,0.937524842,0.762158785,1.401945291,1.391684794,1.441150989,1.091017239,1.488484936,1.486778603,1.303276494,1.440166402,1.167600221,2745,0,0,0,0,0,0,0,1,0,0
1996,-0.543432147,-0.096018472,-0.083923221,-0.239161159,-0.615079512,-0.024818435,0.160098263,-0.207135592,-0.913990468,-0.203303408,-0.04110611,0.0800472,0.044463657,-0.156543862,-0.013866834,-0.291447052,-0.030099283,-0.096344826,1.131917717,-0.342600162,-0.341906866,-0.011306769,0.202106393,-0.550210695,-0.744049387,-0.041556051,0.115457087,1.1709471,1.268740919,1.260330555,1.032155454,0.975474548,0.901275366,1.12839566,1.035424946,0.919327819,1.372635636,1.455226687,1.569630093,1.354168695,1.367594706,1.224400828,1.617757197,1.416475214,1.79905102,2774,0,0,0,0,0,0,0,1,0,0
1997,-0.105508754,-0.028077604,-0.218566751,-0.205258854,0.349651009,-0.024818435,-0.529275219,-0.35713033,-0.186427659,-0.107362474,-0.085052278,-0.096899242,-0.133997984,-0.156543862,-0.103467917,-0.118781192,-0.030099283,0.082646509,0.075210879,0.108616797,0.113826607,-0.355031005,-0.815022493,-0.448445725,0.27951038,0.413912659,-0.000717954,1.1709471,0.976260655,0.888610626,1.411975286,1.287829082,0.521600688,0.708374856,0.665580109,0.762158785,1.431254947,1.364452554,1.381194073,1.519578181,1.383713404,1.131299037,0.792245351,1.203254517,1.418561436,2844,0,0,0,0,0,0,0,1,0,0
1998,-0.433951298,-0.129988906,0.420990017,-0.001845023,-0.043387351,-1.358210882,-0.529275219,-0.732117177,0.13693359,0.180460329,-0.04110611,0.035810589,0.133694478,0.14940796,-0.237869542,-0.205114122,-0.244885425,0.037898675,1.043103591,-0.30364618,-0.6231735,-0.083249051,-0.101137001,1.907804752,0.042544774,-0.039850176,-0.656861497,0.971233968,1.305300952,0.697118542,0.976299596,1.083597271,0.926587011,1.310026279,1.024547157,1.003957299,1.431254947,1.464304101,1.501107904,1.474466503,1.561019073,1.639126988,1.680653338,1.606004722,1.936674913,2850,0,0,0,0,0,0,0,1,0,0
1999,0.076959326,-0.299841076,-0.959106166,-0.679891125,-0.257771912,-0.21001183,-0.031394371,-1.107104024,-0.388528439,0.32437173,-0.085052278,-0.096899242,0.089079068,0.105700556,0.210135874,0.22655053,-0.158970968,-0.499075329,-0.33895295,0.732692052,0.960072306,0.606483301,-0.289400609,-0.265790649,0.455588989,1.005851394,-0.769764002,1.1709471,1.305300952,0.956196068,0.697020308,1.059569999,1.11642435,1.048932265,0.480657691,0.931417745,1.431254947,1.518768581,1.329802432,1.196277822,1.488484936,1.317502619,1.602033162,0.863680814,1.369988297,2767,0,0,0,0,0,0,0,1,0,0
2000,0.295921023,-0.096018472,-0.252227633,-0.849402651,-0.507887232,-0.098895793,0.313292371,0.092853886,-1.035250936,-0.01142154,0.046786227,-0.052662631,-0.133997984,0.061993153,-0.058667376,0.097051134,0.528344688,0.082646509,-0.822899306,-0.274430693,-0.121785153,0.057209689,-0.175684336,-0.447141045,-0.345815523,0.361030524,-0.180707455,0.043155299,0.988447333,1.03504575,1.411975286,1.492060893,1.091112705,0.867301647,0.448024323,0.774248711,-0.004918173,1.418917034,1.355498252,1.572208472,1.561019073,1.30903882,1.18534623,1.542828219,1.442848005,2785,0,0,0,0,0,0,0,1,0,0
2004,-0.725900227,-0.401752378,-0.555175576,-0.408672684,-0.758002553,-0.950785412,-0.376081112,0.092853886,-0.711889687,-0.34721481,0.046786227,-0.008426021,-0.044767164,-0.156543862,-0.282670084,-0.205114122,0.18468686,-0.051596992,0.462186711,0.319617534,0.46031449,-0.267101549,0.226113162,0.699671894,0.185711494,0.279148509,0.639062906,1.1709471,1.305300952,1.181480873,1.266750056,0.206601848,0.622847269,0.640263374,0.611191163,0.266471832,1.431254947,1.455226687,1.586760641,1.31657563,0.722846816,0.835066065,1.224656318,0.887372002,1.256650974,2649,0,0,0,0,0,0,0,1,0,0
2005,-0.251483218,0.243685869,0.050720309,-0.205258854,-0.507887232,-0.21001183,-0.107991424,-0.019642168,0.33903437,0.132489862,-0.04110611,0.035810589,-0.089382574,-0.112836459,-0.058667376,-0.032448261,-0.373757111,0.127394343,0.294527392,-0.640435817,-0.233476541,-0.052416645,0.726464763,0.01471536,0.04089918,-0.708553301,-0.457236778,1.1709471,1.305300952,1.327915996,0.965128425,0.362779115,0.837996253,1.548416465,1.372636415,0.435730791,1.431254947,1.518768581,1.646717556,0.872977462,1.029102064,1.562952795,1.664929303,1.6533871,0.147564313,2722,0,0,0,0,0,0,0,1,0,0
2007,-0.14200237,-0.096018472,-0.656158223,-0.747695735,-0.615079512,-0.247050509,-0.222887005,-0.469626385,-0.873570312,0.180460329,0.134678563,-0.052662631,-0.044767164,-0.069129056,-0.193069001,-0.205114122,0.012857946,-0.096344826,0.017209817,0.007985677,0.40650696,0.726387104,0.550836297,-0.346680754,-0.41822168,0.183619491,0.087640528,1.1709471,1.305300952,0.764703984,1.22206537,1.419979077,1.382196624,0.106723433,1.2856141,1.499644252,1.372635636,1.518768581,1.098540044,1.346650082,1.585197119,1.672982185,1.499826933,1.70866654,1.766668928,2804,0,0,0,0,0,0,0,1,0,0
2008,-0.470444914,-0.537634114,-0.184905868,0.201568807,0.099535689,0.086297603,0.236695317,-0.207135592,-0.954410624,-0.059392007,-0.304783119,-0.141135852,-0.223228805,-0.069129056,-0.058667376,0.097051134,0.055815174,-0.051596992,1.160011981,0.475433462,-0.584856017,-0.802671869,0.007525215,-0.638928875,-0.005177466,0.137560857,-0.095621509,1.1709471,1.305300952,1.327915996,0.507110392,0.567010926,0.926587011,1.423545415,1.078936103,0.870968116,1.431254947,1.518768581,1.586760641,0.963200818,0.924330532,1.368285414,1.743549479,1.487548779,1.029976328,2755,0,0,0,0,0,0,0,1,0,0
2009,-0.214989602,-0.16395934,-0.319549398,-0.544281905,-0.329233432,-0.358166547,0.08350121,-0.019642168,0.177353746,-0.107362474,-0.128998446,-0.096899242,-0.089382574,-0.025421653,-0.058667376,-0.248280587,0.098772403,-0.096344826,0.031710083,0.149193862,0.466836615,0.438617977,0.141457714,-0.107924476,-0.643668124,-0.254790466,1.02358593,1.1709471,1.305300952,0.314134374,1.110353655,1.32386999,1.546722318,0.75378251,0.589435584,0.798428562,1.431254947,1.237368767,1.295541337,1.399280373,1.448188193,1.486778603,1.374034652,1.598107659,1.653331605,2706,0,0,0,0,0,0,0,1,0,0
2010,-0.50693853,-0.33381151,-0.386871163,-0.44257499,0.028074169,0.049258924,-0.069692897,-0.207135592,-0.428948595,-0.539096678,-0.172944614,-0.185372462,-0.223228805,-0.112836459,-0.058667376,-0.161947657,-0.073056511,-0.230588327,1.067572789,0.478679627,1.123940693,0.590496127,-0.489035843,-0.285360835,0.129761282,0.651029328,0.045097555,1.1709471,1.134687465,1.113895432,0.752876166,1.419979077,1.546722318,1.287322451,1.024547157,0.931417745,1.431254947,1.3281429,1.586760641,1.572208472,1.561019073,1.732228779,1.531275004,1.6533871,1.685713697,2706,0,0,0,0,0,0,0,1,0,0
2012,0.405401871,-0.537634114,-0.319549398,-0.273063464,-0.043387351,-0.061857114,-0.452678166,-0.619621123,-0.509788907,0.468283131,-0.172944614,0.212757031,0.133694478,0.236822766,0.12053479,-0.032448261,-0.030099283,-0.051596992,-0.326265218,1.619706686,0.696741516,0.12801003,0.147775285,0.018629398,1.077623703,0.671499832,0.298719124,1.1709471,1.171247498,1.091366951,0.361885162,1.419979077,1.546722318,1.446249242,1.144202839,0.387371088,1.265166899,1.518768581,1.415455168,1.301538404,1.617434514,1.672982185,1.617757197,1.037416196,0.957116621,3055,0,0,0,0,0,0,0,1,0,0
2013,-0.251483218,-0.129988906,-0.184905868,-0.205258854,-0.329233432,-0.172973151,-0.337782585,0.130352571,-0.024747034,-0.059392007,-0.085052278,-0.052662631,-0.000151753,-0.112836459,-0.237869542,-0.420946448,-0.073056511,0.082646509,0.227463665,-0.22817284,-0.014170093,-0.270527372,-0.121353228,-0.507156285,-0.283282933,-0.053497178,0.629245297,1.1709471,1.232180886,1.260330555,1.311434742,0.290697299,0.395042462,1.139747574,1.361758626,1.003957299,1.431254947,1.364452554,1.612456461,1.444392051,1.182229688,1.30057502,1.60989518,1.748151854,1.013785282,3539,0,0,0,0,0,0,0,1,0,0
2014,-0.32447045,-0.129988906,-0.218566751,-0.103551939,0.028074169,0.049258924,-0.184588478,0.280347309,0.379454526,-0.155332941,-0.085052278,-0.141135852,-0.044767164,-0.025421653,0.030933707,-0.118781192,-0.158970968,0.261637844,1.139167849,0.186524761,0.011918407,-0.471508985,-0.538312895,-0.44061765,-0.304675661,-0.756317809,0.452528333,-0.579479758,-0.473953988,-0.406777003,-0.151988728,-0.021657235,0.04067943,-0.12031484,0.045546118,0.145572575,-1.568099801,-1.213532838,-0.785820155,-0.299926168,-0.486055478,-0.89154897,-0.363471235,-0.455128684,-0.232925271,3513,0,0,0,0,0,0,0,1,0,0
2015,0.113452942,-0.707486284,-0.454192928,-0.069649634,0.456843289,0.086297603,-0.069692897,0.017856517,-0.024747034,-0.059392007,-0.216890783,-0.096899242,-0.089382574,-0.375080877,-0.148268459,-0.118781192,0.227644088,0.395881345,-0.086104573,1.668399164,-0.262010837,-0.631380722,-0.78975221,-0.408000672,-0.591009101,0.190442992,-0.174162382,-0.285783977,-0.144913691,-0.587004847,-0.107304042,-0.261929954,0.154581833,-0.12031484,0.01291275,-0.120405791,-0.718119791,-0.478262356,-0.528861946,-0.164591134,0.037802183,0.403412306,0.092525785,-0.162937358,-0.581032763,2921,0,0,0,0,0,0,0,1,0,0
2017,-0.032521522,0.107804133,-0.184905868,-0.103551939,-0.400694952,0.049258924,-0.031394371,-0.582122439,-0.671469531,0.468283131,0.2225709,0.12428381,0.31215612,0.061993153,0.254936415,0.269716995,0.313558546,0.127394343,0.891757072,-0.373438731,0.426073334,-0.1403461,-0.001319384,-0.35189947,0.174192333,0.838675613,0.517979061,-0.438505783,0.196313284,-0.170227957,-0.341898644,0.278683664,0.521600688,-0.279241631,0.186957379,0.41155094,-1.20661405,-0.46010753,-1.496737867,-2.465286716,-0.719776588,-0.671490191,-1.306913345,0.689945431,0.56043599,2745,0,0,0,0,0,0,0,1,0,0
2018,0.222933791,-0.062048038,-0.656158223,-0.5103796,-0.293502672,0.086297603,0.006904156,-0.132138222,-0.550209063,-0.01142154,0.002840058,-0.229609073,-0.089382574,-0.025421653,-0.327470625,-0.161947657,0.270601317,0.172142177,-0.37339108,-0.235476711,0.323349868,0.331275525,-0.288137095,-0.648061629,-0.556451617,0.429265537,0.056551432,-0.156557833,0.281620028,0.359191335,0.373056334,0.194588212,-0.187125377,-0.597095213,-0.193765247,-0.096225939,-0.591111284,0.184388818,0.841581835,0.226376743,0.078098926,-0.925404167,-1.582083961,-0.58148169,-0.686274563,2669,0,0,0,0,0,0,0,1,0,0
2019,0.186440175,-0.50366368,-0.959106166,-0.679891125,-0.364964192,-0.506321263,0.045202683,0.20534994,-0.024747034,0.132489862,-0.304783119,-0.185372462,-0.089382574,-0.025421653,0.030933707,-0.075614726,-0.244885425,-0.096344826,-0.333515351,0.170293935,1.216880972,0.875981373,0.394160543,1.231980972,-0.470880704,-0.676141669,-0.558685406,0.383842405,0.293806705,0.16769925,0.138461731,0.086465489,0.673470559,0.25429831,0.132568432,0.290651683,0.542195396,0.701801379,0.644580541,0.564714328,0.795380954,0.894312659,0.863003509,0.381959979,-0.394835732,2893,0,0,0,0,0,0,0,1,0,0
2021,0.478389103,0.413538039,0.151702957,0.744005688,0.385381769,0.012220244,-0.337782585,0.467840733,0.056093278,0.468283131,0.266517068,0.256993641,0.356771531,0.193115363,0.254936415,0.39921639,0.012857946,0.127394343,-0.792086243,-0.719966864,-0.576703361,-0.791252459,-0.410697966,-0.520203076,-0.094039568,-0.752906059,-0.766491466,0.383842405,0.403486804,0.697118542,0.41774102,0.410833659,0.420354107,0.799190165,0.643824531,0.206022203,0.151399989,-0.087933582,0.387622332,0.098560322,0.279582642,0.57268829,1.028105878,0.176636345,-0.184352133,2715,0,0,0,0,0,0,0,1,0,0
1998,-0.543432147,-0.299841076,0.252685604,-0.205258854,-0.186310392,-1.506365599,-0.75906638,-0.882111916,-0.06516719,0.036548927,-0.260836951,-0.141135852,-0.044767164,0.01828575,-0.327470625,-0.291447052,-0.416714339,-0.096344826,2.791291833,0.418625571,-0.568550705,0.300443118,0.83512698,4.719388239,1.168131399,0.760205348,-0.570139283,0.219372767,0.257246672,0.16769925,0.484768049,0.49492911,0.48363322,0.538096151,0.676457899,0.641259528,0.356567578,0.656414312,0.764494372,0.963200818,0.972686624,1.046661045,1.035967896,1.345401648,1.361892774,2039,0,0,0,0,0,0,0,0,1,0
2000,0.113452942,-0.265870642,-0.487853811,-1.052816481,-0.579348752,-0.21001183,0.08350121,-0.132138222,-1.277771872,-0.107362474,-0.085052278,-0.141135852,-0.223228805,-0.025421653,-0.148268459,0.053884669,0.442430231,0.037898675,-0.626239458,0.722953557,0.486402989,0.959343064,0.429538939,-0.227954955,-0.586072317,0.098325725,0.740511534,-0.121314339,0.671593713,0.460569497,1.009813111,1.203733631,0.800028785,0.345113619,0.709091266,0.278561757,-0.620420939,-0.35117857,0.439013974,1.128610304,0.843737046,0.513441696,0.186869996,0.310886413,0.358047913,2356,0,0,0,0,0,0,0,0,1,0
2001,0.076959326,0.039863264,-0.386871163,-0.544281905,-0.079118112,0.234452319,-0.376081112,0.092853886,0.015673122,0.276401263,0.046786227,-0.185372462,-0.178613395,-0.112836459,-0.058667376,-0.075614726,0.356515774,0.306385678,0.474874443,0.071285898,0.545102113,0.469450383,-0.365211457,-0.563257486,-0.24543426,0.222854623,0.043461287,0.654042524,0.440046837,0.888610626,0.842245538,0.49492911,-0.769293216,-0.710614349,0.132568432,0.266471832,0.415186889,0.120846925,0.353361238,0.324118712,-0.12338479,-0.459895211,-0.245540971,0.105562779,0.528053898,2477,0,0,0,0,0,0,0,0,1,0
2002,-0.105508754,-0.707486284,-0.992767048,-0.71379343,-0.686541032,-0.580398621,-0.337782585,-0.657119808,-0.307688127,-0.059392007,-0.216890783,-0.141135852,-0.000151753,-0.069129056,-0.103467917,-0.075614726,0.012857946,-0.051596992,0.584532699,1.295090169,2.082693045,0.949065595,0.808593183,0.378720833,-0.256953421,-0.217261209,-0.62740867,0.489572887,0.695967069,0.674590062,0.451254534,-0.021657235,0.660814737,-0.347353113,-0.563610084,-0.99088044,0.45426643,0.992278606,0.636015267,0.421860681,0.271523293,0.598079688,0.068939732,0.121356905,0.066609083,2371,0,0,0,0,0,0,0,0,1,0
2003,-0.835381075,-0.50366368,-0.622497341,-0.476477295,-0.293502672,-0.061857114,-0.146289951,-0.507125069,-1.156511404,-0.34721481,-0.128998446,-0.273845683,-0.133997984,-0.243958668,-0.013866834,0.010718204,0.055815174,-0.051596992,2.649007979,1.230978406,1.441894279,0.24448801,-0.116299171,-0.538468583,-0.044671733,1.164497799,2.744940062,0.665790355,0.708153746,0.832289425,0.618822107,0.542983654,0.572223979,0.75378251,0.230468536,0.750068859,-0.131926681,0.257008125,0.396187606,0.579751554,0.497185055,0.581152089,0.454178594,0.042386276,0.341856867,2768,0,0,0,0,0,0,0,0,1,0
